id,entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
292,dish,dish-chicken-riggies-221461cc,Chicken riggies,chicken riggies,en,src-wikipedia-en,true
293,dish,dish-chongqing-noodles-7a0a5550,Chongqing noodles,chongqing noodles,en,src-wikipedia-en,true
294,dish,dish-chowder-dee68a77,Chowder,chowder,en,src-wikipedia-en,true
295,dish,dish-cream-soup-1e3520e2,Cream soup,cream soup,en,src-wikipedia-en,true
296,dish,dish-curry-chicken-noodles-ccb49104,Curry chicken noodles,curry chicken noodles,en,src-wikipedia-en,true
297,dish,dish-curry-mee-da7e1de2,Curry mee,curry mee,en,src-wikipedia-en,true
298,dish,dish-dan-zai-noodles-24cdeb42,Dan zai noodles,dan zai noodles,en,src-wikipedia-en,true
299,dish,dish-dandan-noodles-0584561e,Dandan noodles,dandan noodles,en,src-wikipedia-en,true
300,dish,dish-duck-soup-noodles-5d771deb,Duck soup noodles,duck soup noodles,en,src-wikipedia-en,true
301,dish,dish-eel-noodles-47320427,Eel noodles,eel noodles,en,src-wikipedia-en,true
302,dish,dish-eggs-benedict-b328ff4d,Eggs Benedict,eggs benedict,en,src-wikipedia-en,true
303,dish,dish-enoteca-1679adbd,Enoteca,enoteca,en,src-wikipedia-en,true
304,dish,dish-faloodeh-8f89ca42,Faloodeh,faloodeh,en,src-wikipedia-en,true
305,dish,dish-feu-food-600ce55c,Feu (food),feu food,en,src-wikipedia-en,true
306,dish,dish-fish-soup-085f9571,Fish soup,fish soup,en,src-wikipedia-en,true
307,dish,dish-fish-stew-ff13858b,Fish stew,fish stew,en,src-wikipedia-en,true
308,dish,dish-fried-noodles-8a530562,Fried noodles,fried noodles,en,src-wikipedia-en,true
309,dish,dish-fruit-soup-cfc782c8,Fruit soup,fruit soup,en,src-wikipedia-en,true
310,dish,dish-guthuk-c321756e,Guthuk,guthuk,en,src-wikipedia-en,true
311,dish,dish-hae-mee-633ffac2,Hae mee,hae mee,en,src-wikipedia-en,true
312,dish,dish-hiyashi-chuka-0c69df48,Hiyashi chūka,hiyashi chuka,en,src-wikipedia-en,true
313,dish,dish-hokkien-mee-c2fa7e13,Hokkien mee,hokkien mee,en,src-wikipedia-en,true
314,dish,dish-hot-and-sour-noodles-f7ae8632,Hot and sour noodles,hot and sour noodles,en,src-wikipedia-en,true
315,dish,dish-hot-dog-variations-62bbf3bf,Hot dog variations,hot dog variations,en,src-wikipedia-en,true
316,dish,dish-hot-dry-noodles-f45ac8bf,Hot dry noodles,hot dry noodles,en,src-wikipedia-en,true
317,dish,dish-hoto-f8146307,Hōtō,hoto,en,src-wikipedia-en,true
318,dish,dish-hui-mian-4f8f53f6,Hui mian,hui mian,en,src-wikipedia-en,true
319,dish,dish-idiyappam-6b0bc0f7,Idiyappam,idiyappam,en,src-wikipedia-en,true
320,dish,dish-insalata-di-riso-59b4a8fb,Insalata di riso,insalata di riso,en,src-wikipedia-en,true
321,dish,dish-italian-meal-structure-1a55900f,Italian meal structure,italian meal structure,en,src-wikipedia-en,true
322,dish,dish-italian-wine-40d16e3e,Italian wine,italian wine,en,src-wikipedia-en,true
323,dish,dish-janchi-guksu-9b0e0d6e,Janchi guksu,janchi guksu,en,src-wikipedia-en,true
324,dish,dish-jatguksu-d1a66865,Jatguksu,jatguksu,en,src-wikipedia-en,true
325,dish,dish-jiangshui-noodles-54da253c,Jiangshui noodles,jiangshui noodles,en,src-wikipedia-en,true
326,dish,dish-jjamppong-82ffa7d5,Jjamppong,jjamppong,en,src-wikipedia-en,true
327,dish,dish-jjolmyeon-7ed2666a,Jjolmyeon,jjolmyeon,en,src-wikipedia-en,true
328,dish,dish-kalguksu-789f4303,Kalguksu,kalguksu,en,src-wikipedia-en,true
329,dish,dish-kanika-food-895b85cf,Kanika (food),kanika food,en,src-wikipedia-en,true
330,dish,dish-kat-kyi-kaik-4226b748,Kat kyi kaik,kat kyi kaik,en,src-wikipedia-en,true
331,dish,dish-katong-laksa-956fcf85,Katong Laksa,katong laksa,en,src-wikipedia-en,true
332,dish,dish-kfc-rice-4c7b60a0,KFC rice,kfc rice,en,src-wikipedia-en,true
333,dish,dish-khao-piak-sen-2b2be449,Khao piak sen,khao piak sen,en,src-wikipedia-en,true
334,dish,dish-khao-poon-7cf81096,Khao poon,khao poon,en,src-wikipedia-en,true
335,dish,dish-khao-soi-9c5666f8,Khao soi,khao soi,en,src-wikipedia-en,true
336,dish,dish-kinalas-5071626e,Kinalas,kinalas,en,src-wikipedia-en,true
337,dish,dish-kongguksu-1e959329,Kongguksu,kongguksu,en,src-wikipedia-en,true
338,dish,dish-koshary-5ae0f431,Koshary,koshary,en,src-wikipedia-en,true
339,dish,dish-kraft-dinner-671350ff,Kraft Dinner,kraft dinner,en,src-wikipedia-en,true
340,dish,dish-kuanfen-noodles-02904922,Kuanfen noodles,kuanfen noodles,en,src-wikipedia-en,true
341,dish,dish-kugel-eed08261,Kugel,kugel,en,src-wikipedia-en,true
342,dish,dish-kuyteav-f292a9c4,Kuyteav,kuyteav,en,src-wikipedia-en,true
343,dish,dish-kwetiau-ayam-25cb011f,Kwetiau ayam,kwetiau ayam,en,src-wikipedia-en,true
344,dish,dish-kwetiau-goreng-2a0e3ab6,Kwetiau goreng,kwetiau goreng,en,src-wikipedia-en,true
345,dish,dish-kya-zan-hinga-fe1b746b,Kya zan hinga,kya zan hinga,en,src-wikipedia-en,true
346,dish,dish-kyay-oh-7dfc786c,Kyay oh,kyay oh,en,src-wikipedia-en,true
347,dish,dish-laghman-food-a0aa2458,Laghman (food),laghman food,en,src-wikipedia-en,true
348,dish,dish-laksa-1e24ab2f,Laksa,laksa,en,src-wikipedia-en,true
349,dish,dish-lakso-2255158b,Lakso,lakso,en,src-wikipedia-en,true
350,dish,dish-lanzhou-beef-noodle-soup-2dd79e29,Lanzhou beef noodle soup,lanzhou beef noodle soup,en,src-wikipedia-en,true
351,dish,dish-laping-586fffee,Laping,laping,en,src-wikipedia-en,true
352,dish,dish-lard-na-e50fdc7d,Lard na,lard na,en,src-wikipedia-en,true
353,dish,dish-lentil-rice-d72cb17a,Lentil rice,lentil rice,en,src-wikipedia-en,true
354,dish,dish-liangpi-7abd6632,Liangpi,liangpi,en,src-wikipedia-en,true
355,dish,dish-lomi-a50e6da9,Lomi,lomi,en,src-wikipedia-en,true
356,dish,dish-lor-mee-73f829ec,Lor mee,lor mee,en,src-wikipedia-en,true
357,dish,dish-luosifen-29d97b24,Luosifen,luosifen,en,src-wikipedia-en,true
358,dish,dish-makguksu-6c73b2f5,Makguksu,makguksu,en,src-wikipedia-en,true
359,dish,dish-mami-soup-9372e4d1,Mami soup,mami soup,en,src-wikipedia-en,true
360,dish,dish-mee-bandung-4175d7dd,Mee bandung,mee bandung,en,src-wikipedia-en,true
361,dish,dish-mee-goreng-44f26ea2,Mee goreng,mee goreng,en,src-wikipedia-en,true
362,dish,dish-mee-kolo-8db1a784,Mee kolo,mee kolo,en,src-wikipedia-en,true
363,dish,dish-mee-pok-eac5b4f6,Mee pok,mee pok,en,src-wikipedia-en,true
364,dish,dish-mee-siam-9d30b352,Mee siam,mee siam,en,src-wikipedia-en,true
365,dish,dish-mee-tauhu-6ccbab18,Mee tauhu,mee tauhu,en,src-wikipedia-en,true
366,dish,dish-meeshay-ba918ae7,Meeshay,meeshay,en,src-wikipedia-en,true
367,dish,dish-mi-rebus-2ddc78d9,Mi rebus,mi rebus,en,src-wikipedia-en,true
368,dish,dish-mie-aceh-e1ff8c21,Mie aceh,mie aceh,en,src-wikipedia-en,true
369,dish,dish-mie-bakso-629d44da,Mie bakso,mie bakso,en,src-wikipedia-en,true
370,dish,dish-mie-cakalang-880892c2,Mie cakalang,mie cakalang,en,src-wikipedia-en,true
371,dish,dish-mie-caluk-e75c4d7d,Mie caluk,mie caluk,en,src-wikipedia-en,true
372,dish,dish-mie-combor-781faec4,Mie combor,mie combor,en,src-wikipedia-en,true
373,dish,dish-mie-gomak-041c3f73,Mie gomak,mie gomak,en,src-wikipedia-en,true
374,dish,dish-mie-goreng-8fb99ec7,Mie goreng,mie goreng,en,src-wikipedia-en,true
375,dish,dish-mie-ikan-f73e696e,Mie ikan,mie ikan,en,src-wikipedia-en,true
376,dish,dish-mie-jawa-d8160994,Mie jawa,mie jawa,en,src-wikipedia-en,true
377,dish,dish-mie-kangkung-20a72013,Mie kangkung,mie kangkung,en,src-wikipedia-en,true
378,dish,dish-mie-kering-3054a767,Mie kering,mie kering,en,src-wikipedia-en,true
379,dish,dish-mie-koclok-e019c3bb,Mie koclok,mie koclok,en,src-wikipedia-en,true
380,dish,dish-mie-kocok-c8ba2a39,Mie kocok,mie kocok,en,src-wikipedia-en,true
381,dish,dish-mie-kopyok-4e4924aa,Mie kopyok,mie kopyok,en,src-wikipedia-en,true
382,dish,dish-mie-kuah-5095ba58,Mie kuah,mie kuah,en,src-wikipedia-en,true
383,dish,dish-mie-rebus-4250fded,Mie rebus,mie rebus,en,src-wikipedia-en,true
384,dish,dish-mie-tarempa-01d8161d,Mie tarempa,mie tarempa,en,src-wikipedia-en,true
385,dish,dish-millinge-443b7cc1,Millinge,millinge,en,src-wikipedia-en,true
386,dish,dish-milmyeon-54e36134,Milmyeon,milmyeon,en,src-wikipedia-en,true
387,dish,dish-misua-de96d6f2,Misua,misua,en,src-wikipedia-en,true
388,dish,dish-mohinga-2ffbb310,Mohinga,mohinga,en,src-wikipedia-en,true
389,dish,dish-mont-di-9d4f5c2b,Mont di,mont di,en,src-wikipedia-en,true
390,dish,dish-nabeyaki-egg-noodles-6b5e46a1,Nabeyaki egg noodles,nabeyaki egg noodles,en,src-wikipedia-en,true
391,dish,dish-naengmyeon-0ac7d301,Naengmyeon,naengmyeon,en,src-wikipedia-en,true
392,dish,dish-nam-ngiao-036f7717,Nam ngiao,nam ngiao,en,src-wikipedia-en,true
393,dish,dish-nan-gyi-thohk-df272a36,Nan gyi thohk,nan gyi thohk,en,src-wikipedia-en,true
394,dish,dish-naryn-dish-2bce79d8,Naryn (dish),naryn dish,en,src-wikipedia-en,true
395,dish,dish-neritic-squid-rice-noodles-4a2a1550,Neritic squid rice noodles,neritic squid rice noodles,en,src-wikipedia-en,true
396,dish,dish-noodles-with-tomato-egg-sauce-0e4913d8,Noodles with tomato egg sauce,noodles with tomato egg sauce,en,src-wikipedia-en,true
397,dish,dish-odong-ca02b13b,Odong,odong,en,src-wikipedia-en,true
398,dish,dish-ohn-no-khao-swe-fa22368c,Ohn no khao swè,ohn no khao swe,en,src-wikipedia-en,true
399,dish,dish-open-faced-sandwich-32a6c4cb,Open-faced sandwich,open faced sandwich,en,src-wikipedia-en,true
400,dish,dish-osteria-8774b9d0,Osteria,osteria,en,src-wikipedia-en,true
401,dish,dish-otaru-ankake-yakisoba-ef7a2296,Otaru Ankake Yakisoba,otaru ankake yakisoba,en,src-wikipedia-en,true
402,dish,dish-oyster-vermicelli-a846df4f,Oyster vermicelli,oyster vermicelli,en,src-wikipedia-en,true
403,dish,dish-pad-see-ew-53b6d79d,Pad see ew,pad see ew,en,src-wikipedia-en,true
404,dish,dish-pad-thai-from-a-street-stall-in-chiang-mai-2a803f4e,Pad Thai from a street stall in Chiang Mai,pad thai from a street stall in chiang mai,en,src-wikipedia-en,true
405,dish,dish-pancit-bihon-5e6f8570,Pancit bihon,pancit bihon,en,src-wikipedia-en,true
406,dish,dish-pancit-canton-efcf8f4b,Pancit canton,pancit canton,en,src-wikipedia-en,true
407,dish,dish-pancit-choca-3614f4ee,Pancit choca,pancit choca,en,src-wikipedia-en,true
408,dish,dish-pancit-estacion-9c8729f8,Pancit estacion,pancit estacion,en,src-wikipedia-en,true
409,dish,dish-pancit-luglug-92f8cf10,Pancit luglug,pancit luglug,en,src-wikipedia-en,true
410,dish,dish-pancit-miki-534b2fa9,Pancit miki,pancit miki,en,src-wikipedia-en,true
411,dish,dish-pancit-molo-05dcf720,Pancit molo,pancit molo,en,src-wikipedia-en,true
412,dish,dish-pancit-palabok-b3744a2d,Pancit palabok,pancit palabok,en,src-wikipedia-en,true
413,dish,dish-pocket-sandwich-512e9cf9,Pocket sandwich,pocket sandwich,en,src-wikipedia-en,true
414,dish,dish-pumpkin-rice-vermicelli-42ab1fd4,Pumpkin rice vermicelli,pumpkin rice vermicelli,en,src-wikipedia-en,true
415,dish,dish-rat-na-fadcc303,Rat na,rat na,en,src-wikipedia-en,true
416,dish,dish-rechta-2650648e,Rechta,rechta,en,src-wikipedia-en,true
417,dish,dish-regional-cuisines-of-medieval-europe-82cb7c43,Regional cuisines of medieval Europe,regional cuisines of medieval europe,en,src-wikipedia-en,true
418,dish,dish-rice-noodle-roll-2c3452a5,Rice noodle roll,rice noodle roll,en,src-wikipedia-en,true
419,dish,dish-roso-8292b041,Rosół,roso,en,src-wikipedia-en,true
420,dish,dish-rujak-fbe66e32,Rujak,rujak,en,src-wikipedia-en,true
421,dish,dish-sagra-festival-602350e9,Sagra (festival),sagra festival,en,src-wikipedia-en,true
422,dish,dish-saimin-c31550d6,Saimin,saimin,en,src-wikipedia-en,true
423,dish,dish-sandwich-bread-1be665e8,Sandwich bread,sandwich bread,en,src-wikipedia-en,true
424,dish,dish-sara-udon-f85d705c,Sara udon,sara udon,en,src-wikipedia-en,true
425,dish,dish-satay-bee-hoon-6afc778a,Satay bee hoon,satay bee hoon,en,src-wikipedia-en,true
426,dish,dish-sayadieh-fe8dae57,Sayadieh,sayadieh,en,src-wikipedia-en,true
427,dish,dish-sevai-421bf839,Sevai,sevai,en,src-wikipedia-en,true
428,dish,dish-shanghai-fried-noodles-87bd931a,Shanghai fried noodles,shanghai fried noodles,en,src-wikipedia-en,true
429,dish,dish-sigyet-khauk-swe-5448ef2f,Sigyet khauk swè,sigyet khauk swe,en,src-wikipedia-en,true
430,dish,dish-somen-ea8f10ae,Sōmen,somen,en,src-wikipedia-en,true
431,dish,dish-sopa-de-fideo-4323e38d,Sopa de fideo,sopa de fideo,en,src-wikipedia-en,true
432,dish,dish-soto-mie-5c4e102c,Soto mie,soto mie,en,src-wikipedia-en,true
433,dish,dish-soup-and-sandwich-707fa638,Soup and sandwich,soup and sandwich,en,src-wikipedia-en,true
434,dish,dish-stew-e8db5f9e,Stew,stew,en,src-wikipedia-en,true
435,dish,dish-stock-food-8636a3ac,Stock (food),stock food,en,src-wikipedia-en,true
436,dish,dish-suan-la-fen-2130ef72,Suan la fen,suan la fen,en,src-wikipedia-en,true
437,dish,dish-submarine-sandwich-d575b986,Submarine sandwich,submarine sandwich,en,src-wikipedia-en,true
438,dish,dish-sukhothai-rice-noodles-567f174b,Sukhothai rice noodles,sukhothai rice noodles,en,src-wikipedia-en,true
439,dish,dish-taiwanese-beef-noodle-soup-d4be133c,Taiwanese beef noodle soup,taiwanese beef noodle soup,en,src-wikipedia-en,true
440,dish,dish-tallarin-saltado-57f435ca,Tallarín saltado,tallarin saltado,en,src-wikipedia-en,true
441,dish,dish-tensoba-b85d6b71,Tensoba,tensoba,en,src-wikipedia-en,true
442,dish,dish-tex-mex-64c18130,Tex-Mex,tex mex,en,src-wikipedia-en,true
443,dish,dish-thenthuk-189c49c2,Thenthuk,thenthuk,en,src-wikipedia-en,true
444,dish,dish-three-grand-soups-34bebd5a,Three grand soups,three grand soups,en,src-wikipedia-en,true
445,dish,dish-thukpa-cae2d60a,Thukpa,thukpa,en,src-wikipedia-en,true
446,dish,dish-tinutuan-1b2b000c,Tinutuan,tinutuan,en,src-wikipedia-en,true
447,dish,dish-toshikoshi-soba-392c98cc,Toshikoshi soba,toshikoshi soba,en,src-wikipedia-en,true
448,dish,dish-trattoria-7a683c72,Trattoria,trattoria,en,src-wikipedia-en,true
449,dish,dish-tshik-a-mi-8bc8fdcd,Tshik-á-mī,tshik a mi,en,src-wikipedia-en,true
450,dish,dish-tsuivan-4c8d7499,Tsuivan,tsuivan,en,src-wikipedia-en,true
451,dish,dish-tsukemen-8fcf309a,Tsukemen,tsukemen,en,src-wikipedia-en,true
452,dish,dish-udon-96b7d8b1,Udon,udon,en,src-wikipedia-en,true
453,dish,dish-vegetarian-bee-hoon-65a3468a,Vegetarian bee hoon,vegetarian bee hoon,en,src-wikipedia-en,true
454,dish,dish-wd-q100258740,Arook,arook,en,src-wikidata,true
455,dish,dish-wd-q100320697,Marghi special,marghi special,en,src-wikipedia-en,false
456,dish,dish-wd-q100320697,Margi special,margi special,en,src-wikidata,true
457,dish,dish-wd-q1004735,Bulz,bulz,en,src-wikidata,true
458,dish,dish-wd-q1004735,Bulz (food),bulz food,en,src-wikipedia-en,false
459,dish,dish-wd-q101440969,Krokan,krokan,en,src-wikidata,true
460,dish,dish-wd-q1022124,beef bourguignon,beef bourguignon,en,src-wikidata,true
461,dish,dish-wd-q1026488,Caldo galego,caldo galego,en,src-wikidata,true
462,dish,dish-wd-q10268547,Conventual sweets,conventual sweets,en,src-wikidata,true
463,dish,dish-wd-q10271107,Ekuru,ekuru,en,src-wikidata,true
464,dish,dish-wd-q10280270,Fatias de Tomar,fatias de tomar,en,src-wikidata,true
465,dish,dish-wd-q10296519,Dezhou braised chicken,dezhou braised chicken,en,src-wikidata,true
466,dish,dish-wd-q10316276,Grilled Lapas,grilled lapas,en,src-wikidata,true
467,dish,dish-wd-q10316276,Grilled limpets,grilled limpets,en,src-wikipedia-en,false
468,dish,dish-wd-q10345990,pastel de feijão,pastel de feijao,en,src-wikidata,true
469,dish,dish-wd-q10346967,pavê,pave,en,src-wikidata,true
470,dish,dish-wd-q10350921,Polvo à lagareiro,polvo a lagareiro,en,src-wikidata,true
471,dish,dish-wd-q10369989,Khoresht mast,khoresht mast,en,src-wikidata,true
472,dish,dish-wd-q10384855,Tripas à moda do Porto,tripas a moda do porto,en,src-wikidata,true
473,dish,dish-wd-q10391691,Virado,virado,en,src-wikidata,true
474,dish,dish-wd-q10394334,Xarém,xarem,en,src-wikipedia-en,false
475,dish,dish-wd-q10394334,Xerém,xerem,en,src-wikidata,true
476,dish,dish-wd-q104094239,pigs in blankets,pigs in blankets,en,src-wikidata,true
477,dish,dish-wd-q1046535,Mentos,mentos,en,src-wikidata,true
478,dish,dish-wd-q104698217,Mebos,mebos,en,src-wikidata,true
479,dish,dish-wd-q104792798,tjvjik,tjvjik,en,src-wikidata,true
480,dish,dish-wd-q104792798,Tjvjik (food),tjvjik food,en,src-wikipedia-en,false
481,dish,dish-wd-q1048130,oromo,oromo,en,src-wikidata,true
482,dish,dish-wd-q1048130,Oromo (dish),oromo dish,en,src-wikipedia-en,false
483,dish,dish-wd-q104829802,Tigelada,tigelada,en,src-wikidata,true
484,dish,dish-wd-q104836072,Shucky beans,shucky beans,en,src-wikidata,true
485,dish,dish-wd-q104844158,sushi burrito,sushi burrito,en,src-wikidata,true
486,dish,dish-wd-q104849442,Kola kanda,kola kanda,en,src-wikidata,true
487,dish,dish-wd-q104856047,Pone,pone,en,src-wikidata,true
488,dish,dish-wd-q104856047,Pone (food),pone food,en,src-wikipedia-en,false
489,dish,dish-wd-q104856718,Lavariya,lavariya,en,src-wikidata,true
490,dish,dish-wd-q104858644,Porcupine meatballs,porcupine meatballs,en,src-wikidata,true
491,dish,dish-wd-q104858815,White cake,white cake,en,src-wikidata,true
492,dish,dish-wd-q104864044,Desperation pie,desperation pie,en,src-wikidata,true
493,dish,dish-wd-q104864044,Desperation pies,desperation pies,en,src-wikipedia-en,false
494,dish,dish-wd-q104881657,King's Hand,king s hand,en,src-wikidata,true
495,dish,dish-wd-q1049501,Extra,extra,en,src-wikidata,true
496,dish,dish-wd-q1049501,Extra (gum),extra gum,en,src-wikipedia-en,false
497,dish,dish-wd-q1051852,Sōki,soki,en,src-wikidata,true
498,dish,dish-wd-q1052236,pasta salad,pasta salad,en,src-wikidata,true
499,dish,dish-wd-q105337075,Soetpatats,soetpatats,en,src-wikidata,true
500,dish,dish-wd-q105550816,pigs in a blanket,pigs in a blanket,en,src-wikidata,true
501,dish,dish-wd-q105626150,"Kadyos, baboy, kag langka",kadyos baboy kag langka,en,src-wikidata,true
502,dish,dish-wd-q105628576,"Kadyos, manok, kag ubad",kadyos manok kag ubad,en,src-wikidata,true
503,dish,dish-wd-q10567133,Sesame oil chicken,sesame oil chicken,en,src-wikidata,true
504,dish,dish-wd-q1057256,ossobuco,ossobuco,en,src-wikidata,true
505,dish,dish-wd-q1057953,ceviche,ceviche,en,src-wikidata,true
506,dish,dish-wd-q1059273,chakalaka,chakalaka,en,src-wikidata,true
507,dish,dish-wd-q1061604,chana masala,chana masala,en,src-wikidata,true
508,dish,dish-wd-q106194785,chashushuli,chashushuli,en,src-wikidata,true
509,dish,dish-wd-q1062144,namul,namul,en,src-wikidata,true
510,dish,dish-wd-q10659978,Saffranspannkaka,saffranspannkaka,en,src-wikipedia-en,false
511,dish,dish-wd-q10659978,saffron pancake,saffron pancake,en,src-wikidata,true
512,dish,dish-wd-q1066260,tomato soup,tomato soup,en,src-wikidata,true
513,dish,dish-wd-q106653772,Balparmak tatlısı,balparmak tatls,en,src-wikidata,true
514,dish,dish-wd-q106678690,Paofan,paofan,en,src-wikidata,true
515,dish,dish-wd-q1067884,Chartreuse,chartreuse,en,src-wikidata,true
516,dish,dish-wd-q1067884,Chartreuse (dish),chartreuse dish,en,src-wikipedia-en,false
517,dish,dish-wd-q1068574,chawanmushi,chawanmushi,en,src-wikidata,true
518,dish,dish-wd-q1069097,chelow kabab,chelow kabab,en,src-wikidata,true
519,dish,dish-wd-q106977722,quesabirria,quesabirria,en,src-wikidata,true
520,dish,dish-wd-q10698992,Tjälknöl,tjalknol,en,src-wikidata,true
521,dish,dish-wd-q107007191,Dambou,dambou,en,src-wikipedia-en,false
522,dish,dish-wd-q107007191,dambu,dambu,en,src-wikidata,true
523,dish,dish-wd-q107047575,gilgeori toast,gilgeori toast,en,src-wikidata,true
