source,target,edge_type,weight
fam-wd-q5253615,dish-wd-q5253615,family_dish,1.000
fam-wd-q12481254,dish-wd-q12481254,family_dish,1.000
fam-wd-q5259648,dish-wd-q5259648,family_dish,1.000
fam-wd-q104864044,dish-wd-q104864044,family_dish,1.000
fam-wd-q12411608,dish-wd-q12411608,family_dish,1.000
fam-wd-q10296519,dish-wd-q10296519,family_dish,1.000
fam-wd-q2723965,dish-wd-q2723965,family_dish,1.000
fam-wd-q171983,dish-wd-q171983,family_dish,1.000
fam-wd-q3026484,dish-wd-q3026484,family_dish,1.000
fam-wd-q1228260,dish-wd-q1228260,family_dish,1.000
fam-wd-q62018789,dish-wd-q62018789,family_dish,1.000
fam-wd-q136674388,dish-wd-q136674388,family_dish,1.000
fam-wd-q11853198,dish-wd-q11853198,family_dish,1.000
fam-wd-q5286620,dish-wd-q5286620,family_dish,1.000
fam-wd-q5286688,dish-wd-q5286688,family_dish,1.000
fam-wd-q131048134,dish-wd-q131048134,family_dish,1.000
fam-wd-q2877740,dish-wd-q2877740,family_dish,1.000
fam-wd-q141293,dish-wd-q141293,family_dish,1.000
fam-wd-q5296979,dish-wd-q5296979,family_dish,1.000
fam-wd-q11323173,dish-wd-q11323173,family_dish,1.000
fam-wd-q16180623,dish-wd-q16180623,family_dish,1.000
fam-wd-q5299473,dish-wd-q5299473,family_dish,1.000
fam-wd-q5300142,dish-wd-q5300142,family_dish,1.000
fam-wd-q5304700,dish-wd-q5304700,family_dish,1.000
fam-wd-q49001494,dish-wd-q49001494,family_dish,1.000
fam-wd-q5305996,dish-wd-q5305996,family_dish,1.000
fam-wd-q16874762,dish-wd-q16874762,family_dish,1.000
fam-wd-q2631681,dish-wd-q2631681,family_dish,1.000
fam-wd-q5309357,dish-wd-q5309357,family_dish,1.000
fam-wd-q2893649,dish-wd-q2893649,family_dish,1.000
fam-wd-q5310685,dish-wd-q5310685,family_dish,1.000
fam-wd-q5311505,dish-wd-q5311505,family_dish,1.000
fam-wd-q19838749,dish-wd-q19838749,family_dish,1.000
fam-wd-q2920546,dish-wd-q2920546,family_dish,1.000
fam-wd-q932742,dish-wd-q932742,family_dish,1.000
fam-wd-q134374794,dish-wd-q134374794,family_dish,1.000
fam-wd-q137921543,dish-wd-q137921543,family_dish,1.000
fam-wd-q2877510,dish-wd-q2877510,family_dish,1.000
fam-wd-q1268122,dish-wd-q1268122,family_dish,1.000
fam-wd-q12593636,dish-wd-q12593636,family_dish,1.000
fam-wd-q5331480,dish-wd-q5331480,family_dish,1.000
fam-wd-q5332994,dish-wd-q5332994,family_dish,1.000
fam-wd-q28402897,dish-wd-q28402897,family_dish,1.000
fam-wd-q5338306,dish-wd-q5338306,family_dish,1.000
fam-wd-q30599933,dish-wd-q30599933,family_dish,1.000
fam-wd-q113002820,dish-wd-q113002820,family_dish,1.000
fam-wd-q116745181,dish-wd-q116745181,family_dish,1.000
fam-wd-q25043246,dish-wd-q25043246,family_dish,1.000
fam-wd-q113038928,dish-wd-q113038928,family_dish,1.000
fam-wd-q122957244,dish-wd-q122957244,family_dish,1.000
fam-wd-q115217655,dish-wd-q115217655,family_dish,1.000
fam-wd-q28000941,dish-wd-q28000941,family_dish,1.000
fam-wd-q138537728,dish-wd-q138537728,family_dish,1.000
fam-wd-q17019149,dish-wd-q17019149,family_dish,1.000
fam-wd-q112787717,dish-wd-q112787717,family_dish,1.000
fam-wd-q4811799,dish-wd-q4811799,family_dish,1.000
fam-wd-q107358554,dish-wd-q107358554,family_dish,1.000
fam-wd-q10271107,dish-wd-q10271107,family_dish,1.000
fam-wd-q2565922,dish-wd-q2565922,family_dish,1.000
fam-wd-q5373825,dish-wd-q5373825,family_dish,1.000
fam-wd-q17050490,dish-wd-q17050490,family_dish,1.000
fam-wd-q747457,dish-wd-q747457,family_dish,1.000
fam-wd-q10931125,dish-wd-q10931125,family_dish,1.000
fam-wd-q123474581,dish-wd-q123474581,family_dish,1.000
fam-wd-q876096,dish-wd-q876096,family_dish,1.000
fam-wd-q5832771,dish-wd-q5832771,family_dish,1.000
fam-wd-q5379416,dish-wd-q5379416,family_dish,1.000
fam-wd-q65067382,dish-wd-q65067382,family_dish,1.000
fam-wd-q5389704,dish-wd-q5389704,family_dish,1.000
fam-wd-q28208795,dish-wd-q28208795,family_dish,1.000
fam-wd-q16975890,dish-wd-q16975890,family_dish,1.000
fam-wd-q3909175,dish-wd-q3909175,family_dish,1.000
fam-wd-q16942586,dish-wd-q16942586,family_dish,1.000
fam-wd-q135650124,dish-wd-q135650124,family_dish,1.000
fam-wd-q3097864,dish-wd-q3097864,family_dish,1.000
fam-wd-q3044741,dish-wd-q3044741,family_dish,1.000
fam-wd-q5642869,dish-wd-q5642869,family_dish,1.000
fam-wd-q121379458,dish-wd-q121379458,family_dish,1.000
fam-wd-q47005642,dish-wd-q47005642,family_dish,1.000
fam-wd-q1049501,dish-wd-q1049501,family_dish,1.000
fam-wd-q995376,dish-wd-q995376,family_dish,1.000
fam-wd-q188788,dish-wd-q188788,family_dish,1.000
fam-wd-q5435395,dish-wd-q5435395,family_dish,1.000
fam-wd-q5436113,dish-wd-q5436113,family_dish,1.000
fam-wd-q1397036,dish-wd-q1397036,family_dish,1.000
fam-wd-q1397169,dish-wd-q1397169,family_dish,1.000
fam-wd-q10280270,dish-wd-q10280270,family_dish,1.000
fam-wd-q85760630,dish-wd-q85760630,family_dish,1.000
fam-wd-q1398251,dish-wd-q1398251,family_dish,1.000
fam-wd-q19723512,dish-wd-q19723512,family_dish,1.000
fam-wd-q59208435,dish-wd-q59208435,family_dish,1.000
fam-wd-q2915859,dish-wd-q2915859,family_dish,1.000
fam-wd-q20016,dish-wd-q20016,family_dish,1.000
fam-wd-q117481518,dish-wd-q117481518,family_dish,1.000
fam-wd-q60763218,dish-wd-q60763218,family_dish,1.000
fam-wd-q18693799,dish-wd-q18693799,family_dish,1.000
fam-wd-q113038927,dish-wd-q113038927,family_dish,1.000
fam-wd-q4352160,dish-wd-q4352160,family_dish,1.000
fam-wd-q8961756,dish-wd-q8961756,family_dish,1.000
fam-wd-q5862467,dish-wd-q5862467,family_dish,1.000
fam-wd-q5462678,dish-wd-q5462678,family_dish,1.000
fam-wd-q2395693,dish-wd-q2395693,family_dish,1.000
fam-wd-q3080164,dish-wd-q3080164,family_dish,1.000
fam-wd-q5477799,dish-wd-q5477799,family_dish,1.000
fam-wd-q681770,dish-wd-q681770,family_dish,1.000
fam-wd-q3087310,dish-wd-q3087310,family_dish,1.000
fam-wd-q3309212,dish-wd-q3309212,family_dish,1.000
fam-wd-q18164838,dish-wd-q18164838,family_dish,1.000
fam-wd-q30737843,dish-wd-q30737843,family_dish,1.000
fam-wd-q938386,dish-wd-q938386,family_dish,1.000
fam-wd-q5503409,dish-wd-q5503409,family_dish,1.000
fam-wd-q1756289,dish-wd-q1756289,family_dish,1.000
fam-wd-q5503619,dish-wd-q5503619,family_dish,1.000
fam-wd-q1465330,dish-wd-q1465330,family_dish,1.000
fam-wd-q5503628,dish-wd-q5503628,family_dish,1.000
fam-wd-q1076874,dish-wd-q1076874,family_dish,1.000
fam-wd-q152088,dish-wd-q152088,family_dish,1.000
fam-wd-q1464898,dish-wd-q1464898,family_dish,1.000
fam-wd-q85762176,dish-wd-q85762176,family_dish,1.000
fam-wd-q5506126,dish-wd-q5506126,family_dish,1.000
fam-wd-q137785263,dish-wd-q137785263,family_dish,1.000
fam-wd-q5506367,dish-wd-q5506367,family_dish,1.000
fam-wd-q152834,dish-wd-q152834,family_dish,1.000
fam-wd-q2620136,dish-wd-q2620136,family_dish,1.000
fam-wd-q1471040,dish-wd-q1471040,family_dish,1.000
fam-wd-q379138,dish-wd-q379138,family_dish,1.000
fam-wd-q941004,dish-wd-q941004,family_dish,1.000
fam-wd-q1473422,dish-wd-q1473422,family_dish,1.000
fam-wd-q60150397,dish-wd-q60150397,family_dish,1.000
fam-wd-q7202578,dish-wd-q7202578,family_dish,1.000
fam-wd-q950976,dish-wd-q950976,family_dish,1.000
fam-wd-q209304,dish-wd-q209304,family_dish,1.000
fam-wd-q896508,dish-wd-q896508,family_dish,1.000
fam-wd-q5517536,dish-wd-q5517536,family_dish,1.000
fam-wd-q5317729,dish-wd-q5317729,family_dish,1.000
fam-wd-q923729,dish-wd-q923729,family_dish,1.000
fam-wd-q12233354,dish-wd-q12233354,family_dish,1.000
fam-wd-q5371702,dish-wd-q5371702,family_dish,1.000
fam-wd-q3094712,dish-wd-q3094712,family_dish,1.000
fam-wd-q109820549,dish-wd-q109820549,family_dish,1.000
fam-wd-q5875021,dish-wd-q5875021,family_dish,1.000
fam-wd-q3083513,dish-wd-q3083513,family_dish,1.000
fam-wd-q5522421,dish-wd-q5522421,family_dish,1.000
fam-wd-q5523464,dish-wd-q5523464,family_dish,1.000
fam-wd-q15121455,dish-wd-q15121455,family_dish,1.000
fam-wd-q683495,dish-wd-q683495,family_dish,1.000
fam-wd-q1408045,dish-wd-q1408045,family_dish,1.000
fam-wd-q5528400,dish-wd-q5528400,family_dish,1.000
fam-wd-q2364865,dish-wd-q2364865,family_dish,1.000
fam-wd-q1146771,dish-wd-q1146771,family_dish,1.000
fam-wd-q4264051,dish-wd-q4264051,family_dish,1.000
fam-wd-q5262528,dish-wd-q5262528,family_dish,1.000
fam-wd-q12484057,dish-wd-q12484057,family_dish,1.000
fam-wd-q3104777,dish-wd-q3104777,family_dish,1.000
fam-wd-q5560177,dish-wd-q5560177,family_dish,1.000
fam-wd-q107047575,dish-wd-q107047575,family_dish,1.000
fam-wd-q495360,dish-wd-q495360,family_dish,1.000
fam-wd-q17035821,dish-wd-q17035821,family_dish,1.000
fam-wd-q5565095,dish-wd-q5565095,family_dish,1.000
fam-wd-q3769881,dish-wd-q3769881,family_dish,1.000
fam-wd-q976073,dish-wd-q976073,family_dish,1.000
fam-wd-q107357232,dish-wd-q107357232,family_dish,1.000
fam-wd-q7723658,dish-wd-q7723658,family_dish,1.000
fam-wd-q5574228,dish-wd-q5574228,family_dish,1.000
fam-wd-q1533235,dish-wd-q1533235,family_dish,1.000
fam-wd-q25220535,dish-wd-q25220535,family_dish,1.000
fam-wd-q7799573,dish-wd-q7799573,family_dish,1.000
fam-wd-q60761452,dish-wd-q60761452,family_dish,1.000
fam-wd-q205762,dish-wd-q205762,family_dish,1.000
fam-wd-q1420371,dish-wd-q1420371,family_dish,1.000
fam-wd-q112261855,dish-wd-q112261855,family_dish,1.000
fam-wd-q713869,dish-wd-q713869,family_dish,1.000
fam-wd-q240801,dish-wd-q240801,family_dish,1.000
fam-wd-q51796021,dish-wd-q51796021,family_dish,1.000
fam-wd-q53698181,dish-wd-q53698181,family_dish,1.000
fam-wd-q10316276,dish-wd-q10316276,family_dish,1.000
fam-wd-q85764627,dish-wd-q85764627,family_dish,1.000
fam-wd-q685680,dish-wd-q685680,family_dish,1.000
fam-wd-q1367718,dish-wd-q1367718,family_dish,1.000
fam-wd-q5613295,dish-wd-q5613295,family_dish,1.000
fam-wd-q5613356,dish-wd-q5613356,family_dish,1.000
fam-wd-q5615325,dish-wd-q5615325,family_dish,1.000
fam-wd-q702692,dish-wd-q702692,family_dish,1.000
fam-wd-q1554207,dish-wd-q1554207,family_dish,1.000
fam-wd-q30607840,dish-wd-q30607840,family_dish,1.000
fam-wd-q1501043,dish-wd-q1501043,family_dish,1.000
fam-wd-q3503333,dish-wd-q3503333,family_dish,1.000
fam-wd-q113023113,dish-wd-q113023113,family_dish,1.000
fam-wd-q16573500,dish-wd-q16573500,family_dish,1.000
fam-wd-q1703796,dish-wd-q1703796,family_dish,1.000
fam-wd-q24027629,dish-wd-q24027629,family_dish,1.000
fam-wd-q12208569,dish-wd-q12208569,family_dish,1.000
fam-wd-q3085085,dish-wd-q3085085,family_dish,1.000
fam-wd-q5643212,dish-wd-q5643212,family_dish,1.000
fam-wd-q5643900,dish-wd-q5643900,family_dish,1.000
fam-wd-q1572563,dish-wd-q1572563,family_dish,1.000
fam-wd-q6663,dish-wd-q6663,family_dish,1.000
fam-wd-q3062329,dish-wd-q3062329,family_dish,1.000
fam-wd-q111938080,dish-wd-q111938080,family_dish,1.000
fam-wd-q1513612,dish-wd-q1513612,family_dish,1.000
fam-wd-q1479399,dish-wd-q1479399,family_dish,1.000
fam-wd-q121115158,dish-wd-q121115158,family_dish,1.000
fam-wd-q65050205,dish-wd-q65050205,family_dish,1.000
fam-wd-q590076,dish-wd-q590076,family_dish,1.000
fam-wd-q5684686,dish-wd-q5684686,family_dish,1.000
fam-wd-q28224410,dish-wd-q28224410,family_dish,1.000
fam-wd-q4373369,dish-wd-q4373369,family_dish,1.000
fam-wd-q97609970,dish-wd-q97609970,family_dish,1.000
fam-wd-q28455660,dish-wd-q28455660,family_dish,1.000
fam-wd-q16928375,dish-wd-q16928375,family_dish,1.000
fam-wd-q5744477,dish-wd-q5744477,family_dish,1.000
fam-wd-q5750159,dish-wd-q5750159,family_dish,1.000
fam-wd-q2592256,dish-wd-q2592256,family_dish,1.000
fam-wd-q878318,dish-wd-q878318,family_dish,1.000
fam-wd-q8017486,dish-wd-q8017486,family_dish,1.000
fam-wd-q20009814,dish-wd-q20009814,family_dish,1.000
fam-wd-q11326596,dish-wd-q11326596,family_dish,1.000
fam-wd-q109409667,dish-wd-q109409667,family_dish,1.000
fam-wd-q1328462,dish-wd-q1328462,family_dish,1.000
fam-wd-q18693805,dish-wd-q18693805,family_dish,1.000
fam-wd-q1495867,dish-wd-q1495867,family_dish,1.000
fam-wd-q385808,dish-wd-q385808,family_dish,1.000
fam-wd-q135921153,dish-wd-q135921153,family_dish,1.000
fam-wd-q135921156,dish-wd-q135921156,family_dish,1.000
fam-wd-q496999,dish-wd-q496999,family_dish,1.000
fam-wd-q3141745,dish-wd-q3141745,family_dish,1.000
fam-wd-q85767584,dish-wd-q85767584,family_dish,1.000
fam-wd-q27909648,dish-wd-q27909648,family_dish,1.000
fam-wd-q11682627,dish-wd-q11682627,family_dish,1.000
fam-wd-q1632941,dish-wd-q1632941,family_dish,1.000
fam-wd-q5904313,dish-wd-q5904313,family_dish,1.000
fam-wd-q2681008,dish-wd-q2681008,family_dish,1.000
fam-wd-q542790,dish-wd-q542790,family_dish,1.000
fam-wd-q60740502,dish-wd-q60740502,family_dish,1.000
fam-wd-q6027429,dish-wd-q6027429,family_dish,1.000
fam-wd-q30324437,dish-wd-q30324437,family_dish,1.000
fam-wd-q703147,dish-wd-q703147,family_dish,1.000
fam-wd-q2445410,dish-wd-q2445410,family_dish,1.000
fam-wd-q16182271,dish-wd-q16182271,family_dish,1.000
fam-wd-q1156634,dish-wd-q1156634,family_dish,1.000
fam-wd-q137565863,dish-wd-q137565863,family_dish,1.000
fam-wd-q263351,dish-wd-q263351,family_dish,1.000
fam-wd-q109039280,dish-wd-q109039280,family_dish,1.000
fam-wd-q12964893,dish-wd-q12964893,family_dish,1.000
fam-wd-q11259099,dish-wd-q11259099,family_dish,1.000
fam-wd-q2138334,dish-wd-q2138334,family_dish,1.000
fam-wd-q136485229,dish-wd-q136485229,family_dish,1.000
fam-wd-q126284886,dish-wd-q126284886,family_dish,1.000
fam-wd-q5914438,dish-wd-q5914438,family_dish,1.000
fam-wd-q25066353,dish-wd-q25066353,family_dish,1.000
fam-wd-q44506308,dish-wd-q44506308,family_dish,1.000
fam-wd-q6038850,dish-wd-q6038850,family_dish,1.000
fam-wd-q1227144,dish-wd-q1227144,family_dish,1.000
fam-wd-q2580257,dish-wd-q2580257,family_dish,1.000
fam-wd-q6080770,dish-wd-q6080770,family_dish,1.000
fam-wd-q2904240,dish-wd-q2904240,family_dish,1.000
fam-wd-q1537922,dish-wd-q1537922,family_dish,1.000
fam-wd-q12486868,dish-wd-q12486868,family_dish,1.000
fam-wd-q12812924,dish-wd-q12812924,family_dish,1.000
fam-wd-q6125429,dish-wd-q6125429,family_dish,1.000
fam-wd-q20427131,dish-wd-q20427131,family_dish,1.000
fam-wd-q120961670,dish-wd-q120961670,family_dish,1.000
fam-wd-q1364509,dish-wd-q1364509,family_dish,1.000
fam-wd-q715040,dish-wd-q715040,family_dish,1.000
fam-wd-q136346177,dish-wd-q136346177,family_dish,1.000
fam-wd-q30671978,dish-wd-q30671978,family_dish,1.000
fam-wd-q19746552,dish-wd-q19746552,family_dish,1.000
fam-wd-q6297757,dish-wd-q6297757,family_dish,1.000
fam-wd-q136393839,dish-wd-q136393839,family_dish,1.000
fam-wd-q96185152,dish-wd-q96185152,family_dish,1.000
fam-wd-q2202018,dish-wd-q2202018,family_dish,1.000
fam-wd-q6177646,dish-wd-q6177646,family_dish,1.000
fam-wd-q6192239,dish-wd-q6192239,family_dish,1.000
fam-wd-q6192335,dish-wd-q6192335,family_dish,1.000
fam-wd-q2023763,dish-wd-q2023763,family_dish,1.000
fam-wd-q549081,dish-wd-q549081,family_dish,1.000
fam-wd-q57981532,dish-wd-q57981532,family_dish,1.000
fam-wd-q134503399,dish-wd-q134503399,family_dish,1.000
fam-wd-q816663,dish-wd-q816663,family_dish,1.000
fam-wd-q6279092,dish-wd-q6279092,family_dish,1.000
fam-wd-q980300,dish-wd-q980300,family_dish,1.000
fam-wd-q2835652,dish-wd-q2835652,family_dish,1.000
fam-wd-q2974872,dish-wd-q2974872,family_dish,1.000
fam-wd-q8086165,dish-wd-q8086165,family_dish,1.000
fam-wd-q6934262,dish-wd-q6934262,family_dish,1.000
fam-wd-q6343722,dish-wd-q6343722,family_dish,1.000
fam-wd-q14552200,dish-wd-q14552200,family_dish,1.000
fam-wd-q135437350,dish-wd-q135437350,family_dish,1.000
fam-wd-q1720986,dish-wd-q1720986,family_dish,1.000
fam-wd-q105626150,dish-wd-q105626150,family_dish,1.000
fam-wd-q105628576,dish-wd-q105628576,family_dish,1.000
fam-wd-q45344116,dish-wd-q45344116,family_dish,1.000
fam-wd-q11676485,dish-wd-q11676485,family_dish,1.000
fam-wd-q6009729,dish-wd-q6009729,family_dish,1.000
fam-wd-q11398680,dish-wd-q11398680,family_dish,1.000
fam-wd-q17635889,dish-wd-q17635889,family_dish,1.000
fam-wd-q905204,dish-wd-q905204,family_dish,1.000
fam-wd-q612661,dish-wd-q612661,family_dish,1.000
fam-wd-q3043512,dish-wd-q3043512,family_dish,1.000
fam-wd-q19573003,dish-wd-q19573003,family_dish,1.000
fam-wd-q19943522,dish-wd-q19943522,family_dish,1.000
fam-wd-q122782077,dish-wd-q122782077,family_dish,1.000
fam-wd-q125457823,dish-wd-q125457823,family_dish,1.000
fam-wd-q60775555,dish-wd-q60775555,family_dish,1.000
fam-wd-q85773496,dish-wd-q85773496,family_dish,1.000
fam-wd-q96385320,dish-wd-q96385320,family_dish,1.000
fam-wd-q578473,dish-wd-q578473,family_dish,1.000
fam-wd-q12489250,dish-wd-q12489250,family_dish,1.000
fam-wd-q6367928,dish-wd-q6367928,family_dish,1.000
fam-wd-q4203530,dish-wd-q4203530,family_dish,1.000
fam-wd-q3497556,dish-wd-q3497556,family_dish,1.000
fam-wd-q2915389,dish-wd-q2915389,family_dish,1.000
fam-wd-q136834487,dish-wd-q136834487,family_dish,1.000
fam-wd-q1124851,dish-wd-q1124851,family_dish,1.000
fam-wd-q6374193,dish-wd-q6374193,family_dish,1.000
fam-wd-q134562216,dish-wd-q134562216,family_dish,1.000
fam-wd-q16937065,dish-wd-q16937065,family_dish,1.000
fam-wd-q3391174,dish-wd-q3391174,family_dish,1.000
fam-wd-q120824242,dish-wd-q120824242,family_dish,1.000
fam-wd-q2354397,dish-wd-q2354397,family_dish,1.000
fam-wd-q113070433,dish-wd-q113070433,family_dish,1.000
fam-wd-q12490514,dish-wd-q12490514,family_dish,1.000
fam-wd-q5690994,dish-wd-q5690994,family_dish,1.000
fam-wd-q18043321,dish-wd-q18043321,family_dish,1.000
fam-wd-q6387099,dish-wd-q6387099,family_dish,1.000
fam-wd-q123910268,dish-wd-q123910268,family_dish,1.000
fam-wd-q6393299,dish-wd-q6393299,family_dish,1.000
fam-wd-q85774104,dish-wd-q85774104,family_dish,1.000
fam-wd-q6394874,dish-wd-q6394874,family_dish,1.000
fam-wd-q17079448,dish-wd-q17079448,family_dish,1.000
fam-wd-q3195568,dish-wd-q3195568,family_dish,1.000
fam-wd-q6395436,dish-wd-q6395436,family_dish,1.000
fam-wd-q19727704,dish-wd-q19727704,family_dish,1.000
fam-wd-q16988974,dish-wd-q16988974,family_dish,1.000
fam-wd-q28454364,dish-wd-q28454364,family_dish,1.000
fam-wd-q13013252,dish-wd-q13013252,family_dish,1.000
fam-wd-q17000111,dish-wd-q17000111,family_dish,1.000
fam-wd-q85774221,dish-wd-q85774221,family_dish,1.000
fam-wd-q13013315,dish-wd-q13013315,family_dish,1.000
fam-wd-q65072654,dish-wd-q65072654,family_dish,1.000
fam-wd-q2478703,dish-wd-q2478703,family_dish,1.000
fam-wd-q10779714,dish-wd-q10779714,family_dish,1.000
fam-wd-q5954806,dish-wd-q5954806,family_dish,1.000
fam-wd-q10369989,dish-wd-q10369989,family_dish,1.000
fam-wd-q6403206,dish-wd-q6403206,family_dish,1.000
fam-wd-q65066634,dish-wd-q65066634,family_dish,1.000
fam-wd-q1988970,dish-wd-q1988970,family_dish,1.000
fam-wd-q6404116,dish-wd-q6404116,family_dish,1.000
fam-wd-q6405076,dish-wd-q6405076,family_dish,1.000
fam-wd-q65044294,dish-wd-q65044294,family_dish,1.000
fam-wd-q1275518,dish-wd-q1275518,family_dish,1.000
fam-wd-q104881657,dish-wd-q104881657,family_dish,1.000
fam-wd-q18693814,dish-wd-q18693814,family_dish,1.000
fam-wd-q20639980,dish-wd-q20639980,family_dish,1.000
fam-wd-q111914087,dish-wd-q111914087,family_dish,1.000
fam-wd-q430583,dish-wd-q430583,family_dish,1.000
fam-wd-q3391647,dish-wd-q3391647,family_dish,1.000
fam-wd-q13096825,dish-wd-q13096825,family_dish,1.000
fam-wd-q1152783,dish-wd-q1152783,family_dish,1.000
fam-wd-q11299865,dish-wd-q11299865,family_dish,1.000
fam-wd-q2446322,dish-wd-q2446322,family_dish,1.000
fam-wd-q17107651,dish-wd-q17107651,family_dish,1.000
fam-wd-q48781104,dish-wd-q48781104,family_dish,1.000
fam-wd-q227830,dish-wd-q227830,family_dish,1.000
fam-wd-q3198369,dish-wd-q3198369,family_dish,1.000
fam-wd-q104849442,dish-wd-q104849442,family_dish,1.000
fam-wd-q5257857,dish-wd-q5257857,family_dish,1.000
fam-wd-q125745103,dish-wd-q125745103,family_dish,1.000
fam-wd-q6427832,dish-wd-q6427832,family_dish,1.000
fam-wd-q12841103,dish-wd-q12841103,family_dish,1.000
fam-wd-q17110849,dish-wd-q17110849,family_dish,1.000
fam-wd-q56311538,dish-wd-q56311538,family_dish,1.000
fam-wd-q907849,dish-wd-q907849,family_dish,1.000
fam-wd-q3378248,dish-wd-q3378248,family_dish,1.000
fam-wd-q1781865,dish-wd-q1781865,family_dish,1.000
fam-wd-q6429813,dish-wd-q6429813,family_dish,1.000
fam-wd-q96386264,dish-wd-q96386264,family_dish,1.000
fam-wd-q540837,dish-wd-q540837,family_dish,1.000
fam-wd-q134475160,dish-wd-q134475160,family_dish,1.000
fam-wd-q28455614,dish-wd-q28455614,family_dish,1.000
fam-wd-q1197104,dish-wd-q1197104,family_dish,1.000
fam-wd-q6434112,dish-wd-q6434112,family_dish,1.000
fam-wd-q6454033,dish-wd-q6454033,family_dish,1.000
fam-wd-q1372313,dish-wd-q1372313,family_dish,1.000
fam-wd-q6436687,dish-wd-q6436687,family_dish,1.000
fam-wd-q101440969,dish-wd-q101440969,family_dish,1.000
fam-wd-q2937861,dish-wd-q2937861,family_dish,1.000
fam-wd-q693525,dish-wd-q693525,family_dish,1.000
fam-wd-q3476509,dish-wd-q3476509,family_dish,1.000
fam-wd-q518601,dish-wd-q518601,family_dish,1.000
fam-wd-q6441755,dish-wd-q6441755,family_dish,1.000
fam-wd-q19728050,dish-wd-q19728050,family_dish,1.000
fam-wd-q21014439,dish-wd-q21014439,family_dish,1.000
fam-wd-q7377183,dish-wd-q7377183,family_dish,1.000
fam-wd-q97178289,dish-wd-q97178289,family_dish,1.000
fam-wd-q17997301,dish-wd-q17997301,family_dish,1.000
fam-wd-q25052639,dish-wd-q25052639,family_dish,1.000
fam-wd-q12518675,dish-wd-q12518675,family_dish,1.000
fam-wd-q3220237,dish-wd-q3220237,family_dish,1.000
fam-wd-q60738834,dish-wd-q60738834,family_dish,1.000
fam-wd-q6421494,dish-wd-q6421494,family_dish,1.000
fam-wd-q12492887,dish-wd-q12492887,family_dish,1.000
fam-wd-q15427731,dish-wd-q15427731,family_dish,1.000
fam-wd-q16669050,dish-wd-q16669050,family_dish,1.000
fam-wd-q16906849,dish-wd-q16906849,family_dish,1.000
fam-wd-q2963566,dish-wd-q2963566,family_dish,1.000
fam-wd-q137393900,dish-wd-q137393900,family_dish,1.000
fam-wd-q3272930,dish-wd-q3272930,family_dish,1.000
fam-wd-q137883935,dish-wd-q137883935,family_dish,1.000
fam-wd-q6493,dish-wd-q6493,family_dish,1.000
fam-wd-q1218450,dish-wd-q1218450,family_dish,1.000
fam-wd-q6469786,dish-wd-q6469786,family_dish,1.000
fam-wd-q6478911,dish-wd-q6478911,family_dish,1.000
fam-wd-q1414887,dish-wd-q1414887,family_dish,1.000
