dish_family_id,technique_id,role,is_core,weight
fam-mohinga-b6a4ff33,tec-stir-fry-ee979e71,core,true,0.850
fam-mohinga-b6a4ff33,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mont-di-3526da91,tec-boil-29213ba5,core,true,1.000
fam-mont-di-3526da91,tec-stir-fry-ee979e71,core,true,0.850
fam-mont-di-3526da91,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-nan-gyi-thohk-5f3f9ada,tec-boil-29213ba5,core,true,1.000
fam-nan-gyi-thohk-5f3f9ada,tec-stir-fry-ee979e71,core,true,0.850
fam-nan-gyi-thohk-5f3f9ada,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-ohn-no-khao-swe-87b1e41f,tec-boil-29213ba5,core,true,1.000
fam-ohn-no-khao-swe-87b1e41f,tec-stir-fry-ee979e71,core,true,0.850
fam-ohn-no-khao-swe-87b1e41f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-sigyet-khauk-swe-904818fa,tec-boil-29213ba5,core,true,1.000
fam-sigyet-khauk-swe-904818fa,tec-stir-fry-ee979e71,core,true,0.850
fam-sigyet-khauk-swe-904818fa,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-banh-kanh-e8487094,tec-boil-29213ba5,core,true,1.000
fam-banh-kanh-e8487094,tec-stir-fry-ee979e71,core,true,0.850
fam-banh-kanh-e8487094,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kuyteav-59245d18,tec-boil-29213ba5,core,true,1.000
fam-kuyteav-59245d18,tec-stir-fry-ee979e71,core,true,0.850
fam-kuyteav-59245d18,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-batchoy-286d355a,tec-boil-29213ba5,core,true,1.000
fam-batchoy-286d355a,tec-stir-fry-ee979e71,core,true,0.850
fam-batchoy-286d355a,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kinalas-eafa8d24,tec-boil-29213ba5,core,true,1.000
fam-kinalas-eafa8d24,tec-stir-fry-ee979e71,core,true,0.850
fam-kinalas-eafa8d24,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-lomi-45e6a888,tec-boil-29213ba5,core,true,1.000
fam-lomi-45e6a888,tec-stir-fry-ee979e71,core,true,0.850
fam-lomi-45e6a888,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mami-soup-24bc4c1f,tec-boil-29213ba5,core,true,1.000
fam-mami-soup-24bc4c1f,tec-stir-fry-ee979e71,core,true,0.850
fam-mami-soup-24bc4c1f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-odong-2163a1e7,tec-boil-29213ba5,core,true,1.000
fam-odong-2163a1e7,tec-stir-fry-ee979e71,core,true,0.850
fam-odong-2163a1e7,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-canton-1d2ac036,tec-boil-29213ba5,core,true,1.000
fam-pancit-canton-1d2ac036,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-canton-1d2ac036,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-choca-9e7e7448,tec-boil-29213ba5,core,true,1.000
fam-pancit-choca-9e7e7448,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-choca-9e7e7448,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-bihon-c8b85750,tec-boil-29213ba5,core,true,1.000
fam-pancit-bihon-c8b85750,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-bihon-c8b85750,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-estacion-897b41c9,tec-boil-29213ba5,core,true,1.000
fam-pancit-estacion-897b41c9,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-estacion-897b41c9,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-luglug-4b57f7c5,tec-boil-29213ba5,core,true,1.000
fam-pancit-luglug-4b57f7c5,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-luglug-4b57f7c5,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-molo-4244a2ed,tec-boil-29213ba5,core,true,1.000
fam-pancit-molo-4244a2ed,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-molo-4244a2ed,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-miki-83088799,tec-boil-29213ba5,core,true,1.000
fam-pancit-miki-83088799,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-miki-83088799,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pancit-palabok-c98ecef6,tec-boil-29213ba5,core,true,1.000
fam-pancit-palabok-c98ecef6,tec-stir-fry-ee979e71,core,true,0.850
fam-pancit-palabok-c98ecef6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-sopa-de-fideo-fb30790c,tec-boil-29213ba5,core,true,1.000
fam-sopa-de-fideo-fb30790c,tec-stir-fry-ee979e71,core,true,0.850
fam-sopa-de-fideo-fb30790c,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-bihun-goreng-237286ac,tec-boil-29213ba5,core,true,1.000
fam-bihun-goreng-237286ac,tec-stir-fry-ee979e71,core,true,0.850
fam-bihun-goreng-237286ac,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-char-kway-teow-56b0b7f1,tec-boil-29213ba5,core,true,1.000
fam-char-kway-teow-56b0b7f1,tec-stir-fry-ee979e71,core,true,0.850
fam-char-kway-teow-56b0b7f1,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kwetiau-ayam-9a743136,tec-boil-29213ba5,core,true,1.000
fam-kwetiau-ayam-9a743136,tec-stir-fry-ee979e71,core,true,0.850
fam-kwetiau-ayam-9a743136,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kwetiau-goreng-a4f1c509,tec-boil-29213ba5,core,true,1.000
fam-kwetiau-goreng-a4f1c509,tec-stir-fry-ee979e71,core,true,0.850
fam-kwetiau-goreng-a4f1c509,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-beef-kway-teow-19237ecf,tec-boil-29213ba5,core,true,1.000
fam-beef-kway-teow-19237ecf,tec-stir-fry-ee979e71,core,true,0.850
fam-beef-kway-teow-19237ecf,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-laksa-cc9bca99,tec-boil-29213ba5,core,true,1.000
fam-laksa-cc9bca99,tec-stir-fry-ee979e71,core,true,0.850
fam-laksa-cc9bca99,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-lakso-5d51fdea,tec-boil-29213ba5,core,true,1.000
fam-lakso-5d51fdea,tec-stir-fry-ee979e71,core,true,0.850
fam-lakso-5d51fdea,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-aceh-42b65b20,tec-boil-29213ba5,core,true,1.000
fam-mie-aceh-42b65b20,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-aceh-42b65b20,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-bakso-b85d7ec5,tec-boil-29213ba5,core,true,1.000
fam-mie-bakso-b85d7ec5,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-bakso-b85d7ec5,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-cakalang-9735a007,tec-boil-29213ba5,core,true,1.000
fam-mie-cakalang-9735a007,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-cakalang-9735a007,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-caluk-dc7f5251,tec-boil-29213ba5,core,true,1.000
fam-mie-caluk-dc7f5251,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-caluk-dc7f5251,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-combor-9889bf49,tec-boil-29213ba5,core,true,1.000
fam-mie-combor-9889bf49,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-combor-9889bf49,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-gomak-a81fee7f,tec-boil-29213ba5,core,true,1.000
fam-mie-gomak-a81fee7f,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-gomak-a81fee7f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-goreng-cbaeed78,tec-boil-29213ba5,core,true,1.000
fam-mie-goreng-cbaeed78,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-goreng-cbaeed78,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-ikan-8028a52f,tec-boil-29213ba5,core,true,1.000
fam-mie-ikan-8028a52f,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-ikan-8028a52f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-jawa-a62fab35,tec-boil-29213ba5,core,true,1.000
fam-mie-jawa-a62fab35,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-jawa-a62fab35,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-rujak-c7834094,tec-boil-29213ba5,core,true,1.000
fam-rujak-c7834094,tec-stir-fry-ee979e71,core,true,0.850
fam-rujak-c7834094,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-curry-mee-a0fd0daf,tec-boil-29213ba5,core,true,1.000
fam-curry-mee-a0fd0daf,tec-stir-fry-ee979e71,core,true,0.850
fam-curry-mee-a0fd0daf,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-kangkung-1a90c8fb,tec-boil-29213ba5,core,true,1.000
fam-mie-kangkung-1a90c8fb,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-kangkung-1a90c8fb,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-kering-88d2d70a,tec-boil-29213ba5,core,true,1.000
fam-mie-kering-88d2d70a,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-kering-88d2d70a,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-koclok-4e8f642f,tec-boil-29213ba5,core,true,1.000
fam-mie-koclok-4e8f642f,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-koclok-4e8f642f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-kocok-1908e108,tec-boil-29213ba5,core,true,1.000
fam-mie-kocok-1908e108,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-kocok-1908e108,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-kopyok-6f94c005,tec-boil-29213ba5,core,true,1.000
fam-mie-kopyok-6f94c005,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-kopyok-6f94c005,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-kuah-0900b5f6,tec-boil-29213ba5,core,true,1.000
fam-mie-kuah-0900b5f6,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-kuah-0900b5f6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wonton-noodle-6e2129d1,tec-boil-29213ba5,core,true,1.000
fam-wonton-noodle-6e2129d1,tec-stir-fry-ee979e71,core,true,0.850
fam-wonton-noodle-6e2129d1,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-rebus-30c626e2,tec-boil-29213ba5,core,true,1.000
fam-mie-rebus-30c626e2,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-rebus-30c626e2,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mie-tarempa-10019b1d,tec-boil-29213ba5,core,true,1.000
fam-mie-tarempa-10019b1d,tec-stir-fry-ee979e71,core,true,0.850
fam-mie-tarempa-10019b1d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-tinutuan-3ac3a08d,tec-boil-29213ba5,core,true,1.000
fam-tinutuan-3ac3a08d,tec-stir-fry-ee979e71,core,true,0.850
fam-tinutuan-3ac3a08d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-soto-mie-f93f18a2,tec-boil-29213ba5,core,true,1.000
fam-soto-mie-f93f18a2,tec-stir-fry-ee979e71,core,true,0.850
fam-soto-mie-f93f18a2,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-khao-poon-aa366719,tec-boil-29213ba5,core,true,1.000
fam-khao-poon-aa366719,tec-stir-fry-ee979e71,core,true,0.850
fam-khao-poon-aa366719,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-khao-soi-fcac195f,tec-boil-29213ba5,core,true,1.000
fam-khao-soi-fcac195f,tec-stir-fry-ee979e71,core,true,0.850
fam-khao-soi-fcac195f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-feu-food-12cd3836,tec-boil-29213ba5,core,true,1.000
fam-feu-food-12cd3836,tec-stir-fry-ee979e71,core,true,0.850
fam-feu-food-12cd3836,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-lard-na-17a9bfd5,tec-boil-29213ba5,core,true,1.000
fam-lard-na-17a9bfd5,tec-stir-fry-ee979e71,core,true,0.850
fam-lard-na-17a9bfd5,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-khao-piak-sen-22ed2a6d,tec-boil-29213ba5,core,true,1.000
fam-khao-piak-sen-22ed2a6d,tec-stir-fry-ee979e71,core,true,0.850
fam-khao-piak-sen-22ed2a6d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-duck-soup-noodles-a72aa514,tec-boil-29213ba5,core,true,1.000
fam-duck-soup-noodles-a72aa514,tec-stir-fry-ee979e71,core,true,0.850
fam-duck-soup-noodles-a72aa514,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-hae-mee-0601f718,tec-boil-29213ba5,core,true,1.000
fam-hae-mee-0601f718,tec-stir-fry-ee979e71,core,true,0.850
fam-hae-mee-0601f718,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-lor-mee-ceb0f80e,tec-boil-29213ba5,core,true,1.000
fam-lor-mee-ceb0f80e,tec-stir-fry-ee979e71,core,true,0.850
fam-lor-mee-ceb0f80e,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mee-bandung-422f91b2,tec-boil-29213ba5,core,true,1.000
fam-mee-bandung-422f91b2,tec-stir-fry-ee979e71,core,true,0.850
fam-mee-bandung-422f91b2,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mee-goreng-c9905dcc,tec-boil-29213ba5,core,true,1.000
fam-mee-goreng-c9905dcc,tec-stir-fry-ee979e71,core,true,0.850
fam-mee-goreng-c9905dcc,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mee-kolo-d34110f3,tec-boil-29213ba5,core,true,1.000
fam-mee-kolo-d34110f3,tec-stir-fry-ee979e71,core,true,0.850
fam-mee-kolo-d34110f3,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mi-rebus-26aeeb6b,tec-boil-29213ba5,core,true,1.000
fam-mi-rebus-26aeeb6b,tec-stir-fry-ee979e71,core,true,0.850
fam-mi-rebus-26aeeb6b,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mee-siam-e89c7fa6,tec-boil-29213ba5,core,true,1.000
fam-mee-siam-e89c7fa6,tec-stir-fry-ee979e71,core,true,0.850
fam-mee-siam-e89c7fa6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mee-tauhu-d13b6e42,tec-boil-29213ba5,core,true,1.000
fam-mee-tauhu-d13b6e42,tec-stir-fry-ee979e71,core,true,0.850
fam-mee-tauhu-d13b6e42,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-rice-noodle-roll-c5f40fef,tec-boil-29213ba5,core,true,1.000
fam-rice-noodle-roll-c5f40fef,tec-stir-fry-ee979e71,core,true,0.850
fam-rice-noodle-roll-c5f40fef,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-curry-chicken-noodles-24b1ecc3,tec-boil-29213ba5,core,true,1.000
fam-curry-chicken-noodles-24b1ecc3,tec-stir-fry-ee979e71,core,true,0.850
fam-curry-chicken-noodles-24b1ecc3,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-katong-laksa-eb3c3b0f,tec-boil-29213ba5,core,true,1.000
fam-katong-laksa-eb3c3b0f,tec-stir-fry-ee979e71,core,true,0.850
fam-katong-laksa-eb3c3b0f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-vegetarian-bee-hoon-49e4c61e,tec-boil-29213ba5,core,true,1.000
fam-vegetarian-bee-hoon-49e4c61e,tec-stir-fry-ee979e71,core,true,0.850
fam-vegetarian-bee-hoon-49e4c61e,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-boat-noodles-a5021f93,tec-boil-29213ba5,core,true,1.000
fam-boat-noodles-a5021f93,tec-stir-fry-ee979e71,core,true,0.850
fam-boat-noodles-a5021f93,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-nam-ngiao-8b609936,tec-boil-29213ba5,core,true,1.000
fam-nam-ngiao-8b609936,tec-stir-fry-ee979e71,core,true,0.850
fam-nam-ngiao-8b609936,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pad-see-ew-915fe511,tec-boil-29213ba5,core,true,1.000
fam-pad-see-ew-915fe511,tec-stir-fry-ee979e71,core,true,0.850
fam-pad-see-ew-915fe511,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-rat-na-f7dd1b1d,tec-boil-29213ba5,core,true,1.000
fam-rat-na-f7dd1b1d,tec-stir-fry-ee979e71,core,true,0.850
fam-rat-na-f7dd1b1d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-sukhothai-rice-noodles-a26d209b,tec-boil-29213ba5,core,true,1.000
fam-sukhothai-rice-noodles-a26d209b,tec-stir-fry-ee979e71,core,true,0.850
fam-sukhothai-rice-noodles-a26d209b,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-laghman-food-fe22ecbc,tec-boil-29213ba5,core,true,1.000
fam-laghman-food-fe22ecbc,tec-stir-fry-ee979e71,core,true,0.850
fam-laghman-food-fe22ecbc,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-naryn-dish-3eb53b7c,tec-boil-29213ba5,core,true,1.000
fam-naryn-dish-3eb53b7c,tec-stir-fry-ee979e71,core,true,0.850
fam-naryn-dish-3eb53b7c,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-idiyappam-ed19b5ae,tec-boil-29213ba5,core,true,1.000
fam-idiyappam-ed19b5ae,tec-stir-fry-ee979e71,core,true,0.850
fam-idiyappam-ed19b5ae,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-sevai-12a69f51,tec-boil-29213ba5,core,true,1.000
fam-sevai-12a69f51,tec-stir-fry-ee979e71,core,true,0.850
fam-sevai-12a69f51,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-faloodeh-0b1fbbb9,tec-boil-29213ba5,core,true,1.000
fam-faloodeh-0b1fbbb9,tec-stir-fry-ee979e71,core,true,0.850
fam-faloodeh-0b1fbbb9,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-chicken-noodle-soup-7884a0ba,tec-boil-29213ba5,core,true,1.000
fam-chicken-noodle-soup-7884a0ba,tec-stir-fry-ee979e71,core,true,0.850
fam-chicken-noodle-soup-7884a0ba,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-chicken-riggies-23a69181,tec-boil-29213ba5,core,true,1.000
fam-chicken-riggies-23a69181,tec-stir-fry-ee979e71,core,true,0.850
fam-chicken-riggies-23a69181,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kraft-dinner-215f48ff,tec-boil-29213ba5,core,true,1.000
fam-kraft-dinner-215f48ff,tec-stir-fry-ee979e71,core,true,0.850
fam-kraft-dinner-215f48ff,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-saimin-fdfbc4e1,tec-boil-29213ba5,core,true,1.000
fam-saimin-fdfbc4e1,tec-stir-fry-ee979e71,core,true,0.850
fam-saimin-fdfbc4e1,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-arroz-chaufa-5e4477bc,tec-boil-29213ba5,core,true,1.000
fam-arroz-chaufa-5e4477bc,tec-stir-fry-ee979e71,core,true,0.850
fam-arroz-chaufa-5e4477bc,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-tallarin-saltado-e90768fd,tec-boil-29213ba5,core,true,1.000
fam-tallarin-saltado-e90768fd,tec-stir-fry-ee979e71,core,true,0.850
fam-tallarin-saltado-e90768fd,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kugel-6bc8db62,tec-boil-29213ba5,core,true,1.000
fam-kugel-6bc8db62,tec-stir-fry-ee979e71,core,true,0.850
fam-kugel-6bc8db62,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-roso-0225a35d,tec-boil-29213ba5,core,true,1.000
fam-roso-0225a35d,tec-stir-fry-ee979e71,core,true,0.850
fam-roso-0225a35d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-rechta-a797c14f,tec-boil-29213ba5,core,true,1.000
fam-rechta-a797c14f,tec-stir-fry-ee979e71,core,true,0.850
fam-rechta-a797c14f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-koshary-41e89d90,tec-boil-29213ba5,core,true,1.000
fam-koshary-41e89d90,tec-stir-fry-ee979e71,core,true,0.850
fam-koshary-41e89d90,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-a-simple-pho-dish-68edde8a,tec-boil-29213ba5,core,true,1.000
fam-a-simple-pho-dish-68edde8a,tec-stir-fry-ee979e71,core,true,0.850
fam-a-simple-pho-dish-68edde8a,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pad-thai-from-a-street-stall-in-chiang-mai-e0703996,tec-boil-29213ba5,core,true,1.000
fam-pad-thai-from-a-street-stall-in-chiang-mai-e0703996,tec-stir-fry-ee979e71,core,true,0.850
fam-pad-thai-from-a-street-stall-in-chiang-mai-e0703996,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-bun-bo-hue-d17bed6c,tec-boil-29213ba5,core,true,1.000
fam-bun-bo-hue-d17bed6c,tec-stir-fry-ee979e71,core,true,0.850
fam-bun-bo-hue-d17bed6c,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-fried-noodles-990eee80,tec-boil-29213ba5,core,true,1.000
fam-fried-noodles-990eee80,tec-stir-fry-ee979e71,core,true,0.850
fam-fried-noodles-990eee80,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-broth-3e91595e,tec-simmer-4a118b1f,core,true,1.000
fam-broth-3e91595e,tec-puree-c8c7256b,core,true,0.850
fam-broth-3e91595e,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-chowder-75162bc4,tec-simmer-4a118b1f,core,true,1.000
fam-chowder-75162bc4,tec-puree-c8c7256b,core,true,0.850
fam-chowder-75162bc4,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-fish-soup-94f8f39b,tec-simmer-4a118b1f,core,true,1.000
fam-fish-soup-94f8f39b,tec-puree-c8c7256b,core,true,0.850
fam-fish-soup-94f8f39b,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-fruit-soup-4687b0f4,tec-simmer-4a118b1f,core,true,1.000
fam-fruit-soup-4687b0f4,tec-puree-c8c7256b,core,true,0.850
fam-fruit-soup-4687b0f4,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-cream-soup-c64c9ccb,tec-simmer-4a118b1f,core,true,1.000
fam-cream-soup-c64c9ccb,tec-puree-c8c7256b,core,true,0.850
fam-cream-soup-c64c9ccb,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-stew-b02cc0b0,tec-simmer-4a118b1f,core,true,1.000
fam-stew-b02cc0b0,tec-puree-c8c7256b,core,true,0.850
fam-stew-b02cc0b0,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-stock-food-a65e1a5f,tec-simmer-4a118b1f,core,true,1.000
fam-stock-food-a65e1a5f,tec-puree-c8c7256b,core,true,0.850
fam-stock-food-a65e1a5f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-three-grand-soups-52c451e6,tec-simmer-4a118b1f,core,true,1.000
fam-three-grand-soups-52c451e6,tec-puree-c8c7256b,core,true,0.850
fam-three-grand-soups-52c451e6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-fish-stew-3a26a59e,tec-braise-4a3832ff,core,true,0.850
fam-fish-stew-3a26a59e,tec-slow-cook-101c2f4f,supporting,false,0.700
fam-aiwowo-9c0986b9,tec-simmer-4a118b1f,core,true,1.000
fam-aiwowo-9c0986b9,tec-steam-3f9d1489,core,true,0.850
fam-aiwowo-9c0986b9,tec-rest-9a118f54,supporting,false,0.700
fam-insalata-di-riso-159e6d48,tec-simmer-4a118b1f,core,true,1.000
fam-insalata-di-riso-159e6d48,tec-steam-3f9d1489,core,true,0.850
fam-insalata-di-riso-159e6d48,tec-rest-9a118f54,supporting,false,0.700
fam-kanika-food-0798b6dd,tec-simmer-4a118b1f,core,true,1.000
fam-kanika-food-0798b6dd,tec-steam-3f9d1489,core,true,0.850
fam-kanika-food-0798b6dd,tec-rest-9a118f54,supporting,false,0.700
fam-kfc-rice-a2f3912a,tec-simmer-4a118b1f,core,true,1.000
fam-kfc-rice-a2f3912a,tec-steam-3f9d1489,core,true,0.850
fam-kfc-rice-a2f3912a,tec-rest-9a118f54,supporting,false,0.700
fam-lentil-rice-15edb98e,tec-simmer-4a118b1f,core,true,1.000
fam-lentil-rice-15edb98e,tec-steam-3f9d1489,core,true,0.850
fam-lentil-rice-15edb98e,tec-rest-9a118f54,supporting,false,0.700
fam-sayadieh-60e3440e,tec-simmer-4a118b1f,core,true,1.000
fam-sayadieh-60e3440e,tec-steam-3f9d1489,core,true,0.850
fam-sayadieh-60e3440e,tec-rest-9a118f54,supporting,false,0.700
fam-arabic-rice-42d5b90d,tec-simmer-4a118b1f,core,true,1.000
fam-arabic-rice-42d5b90d,tec-steam-3f9d1489,core,true,0.850
fam-arabic-rice-42d5b90d,tec-rest-9a118f54,supporting,false,0.700
fam-tex-mex-7e94ec3f,tec-grill-7732deea,core,true,0.850
