id,slug,name,normalized_name,description,dish_id,parent_variation_id,variation_type,source_id,source_url,attribution_text,author_name,location_text,is_canonical,created_at,updated_at
var-babute-99233879,babute,Babute,babute,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4838117,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4838117,Canonical starter reference,,Democratic Republic of the Congo,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bacalao-al-ajoarriero-b8098847,bacalao-al-ajoarriero,Bacalao al ajoarriero,bacalao al ajoarriero,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2878129,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2878129,Canonical starter reference,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bacalhau-a-bras-8d0adfd1,bacalhau-a-bras,Bacalhau à Brás,bacalhau a bras,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q541392,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q541392,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bacalhau-a-gomes-de-sa-f376a2aa,bacalhau-a-gomes-de-sa,Bacalhau à Gomes de Sá,bacalhau a gomes de sa,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4838584,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4838584,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bacalhau-a-narcisa-9854325f,bacalhau-a-narcisa,Bacalhau à Narcisa,bacalhau a narcisa,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16496019,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16496019,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bacalhau-a-ze-do-pipo-3e9b1c34,bacalhau-a-ze-do-pipo,Bacalhau à Zé do Pipo,bacalhau a ze do pipo,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4838586,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4838586,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bacalhau-com-natas-54a131a1,bacalhau-com-natas,Bacalhau com natas,bacalhau com natas,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4838579,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4838579,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-baccala-mantecato-e8e4a744,baccala-mantecato,baccalà mantecato,baccala mantecato,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q63228690,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q63228690,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-baci-di-dama-6a929084,baci-di-dama,baci di dama,baci di dama,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3632533,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3632533,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-backhendl-44212a77,backhendl,Backhendl,backhendl,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q389574,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q389574,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bacon-explosion-e34866b7,bacon-explosion,Bacon Explosion,bacon explosion,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1093790,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1093790,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bagara-khana-10219633,bagara-khana,Bagara khana,bagara khana,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4841448,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4841448,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bagharj-3e5146d1,bagharj,Bagharj,bagharj,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q111317807,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q111317807,Canonical starter reference,,Armenia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bagoong-fried-rice-6fa82eb3,bagoong-fried-rice,Bagoong fried rice,bagoong fried rice,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q96372980,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q96372980,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bai-ye-afa884f9,bai-ye,Bai ye,bai ye,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2879351,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2879351,Canonical starter reference,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bak-kut-teh-9043d944,bak-kut-teh,bak kut teh,bak kut teh,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q983160,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q983160,Canonical starter reference,,Malaysia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bakakak-hayam-d3438b04,bakakak-hayam,Bakakak hayam,bakakak hayam,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q65210830,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q65210830,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bakeapple-pie-90c6913f,bakeapple-pie,Bakeapple pie,bakeapple pie,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q136393819,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q136393819,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-baked-alaska-88c0932e,baked-alaska,Baked Alaska,baked alaska,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q540289,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q540289,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-baked-beans-pizza-a81be6a0,baked-beans-pizza,Baked beans pizza,baked beans pizza,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q138011108,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q138011108,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-baked-pork-chop-rice-f366cd13,baked-pork-chop-rice,baked pork chop rice,baked pork chop rice,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7220887,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7220887,Canonical starter reference,,British Hong Kong,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-baked-ziti-7d9919d2,baked-ziti,baked ziti,baked ziti,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q14954819,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q14954819,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-baklava-66e936dd,baklava,baklava,baklava,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q187495,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q187495,Canonical starter reference,,Ottoman Empire,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bakmi-cb1b6a18,bakmi,bakmi,bakmi,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1293258,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1293258,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bakpia-cf076c19,bakpia,bakpia,bakpia,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16241452,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16241452,Canonical starter reference,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bakso-73855360,bakso,bakso,bakso,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q843795,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q843795,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bakwan-f92c3f1b,bakwan,bakwan,bakwan,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4208144,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4208144,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-balado-c651545e,balado,balado,balado,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12473662,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12473662,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-balila-3a40afa4,balila,Balila,balila,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4850911,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4850911,Canonical starter reference,,Lebanon,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-balkenbrij-dc551de6,balkenbrij,Balkenbrij,balkenbrij,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q572275,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q572275,Canonical starter reference,,Netherlands,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ballokume-6b10141c,ballokume,Ballokume,ballokume,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3633458,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3633458,Canonical starter reference,,Albania,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-balparmak-tatls-29d8f444,balparmak-tatls,Balparmak tatlısı,balparmak tatls,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q106653772,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q106653772,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-balti-ffaf20f7,balti,balti,balti,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1083840,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1083840,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-balushahi-f266badc,balushahi,balushahi,balushahi,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q510521,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q510521,Canonical starter reference,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bamba-9608f395,bamba,Bamba,bamba,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1349413,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1349413,Canonical starter reference,,Israel,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bamiyeh-ad97f335,bamiyeh,bamiyeh,bamiyeh,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q958759,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q958759,Canonical starter reference,,Iran,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banana-cake-5313ca5d,banana-cake,banana cake,banana cake,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16172783,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16172783,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banana-cream-pie-9ec4a17c,banana-cream-pie,Banana cream pie,banana cream pie,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q125475914,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q125475914,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bananas-foster-0ec437b3,bananas-foster,bananas Foster,bananas foster,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2564638,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2564638,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banga-rice-5a6702a5,banga-rice,Banga rice,banga rice,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q107323701,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q107323701,Canonical starter reference,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-bangers-and-mash-302e4434,bangers-and-mash,bangers and mash,bangers and mash,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2882471,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2882471,Canonical starter reference,,United Kingdom,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-au-xanh-47c5c32b,banh-au-xanh,bánh đậu xanh,banh au xanh,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q48880901,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q48880901,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-bao-43a90263,banh-bao,bánh bao,banh bao,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q564271,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q564271,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-beo-4a8042dc,banh-beo,bánh bèo,banh beo,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5004794,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5004794,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-cay-73c80878,banh-cay,bánh cáy,banh cay,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5004800,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5004800,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-chung-61d559b2,banh-chung,bánh chưng,banh chung,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q564567,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q564567,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-day-f0f41c53,banh-day,Bánh dày,banh day,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q118895947,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q118895947,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-giay-808c2aa3,banh-giay,bánh giày,banh giay,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q10742207,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q10742207,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-re-be3cd18d,banh-re,bánh rế,banh re,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5004810,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5004810,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-tet-f56b12aa,banh-tet,bánh tét,banh tet,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5004813,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5004813,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-banh-trang-nuong-e2bb0391,banh-trang-nuong,Bánh tráng nướng,banh trang nuong,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q28197390,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q28197390,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
