id,slug,name,normalized_name,description,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title,dbpedia_uri,popularity_rank,created_at,updated_at
fam-wd-q19749023,adrem,adrem,adrem,Canonical starter dish entry for adrem. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q19749023,Adrem (snacks),,11,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q30599785,afang,Afang,afang,Canonical starter dish entry for Afang. Associated cuisine: African people. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q7033037,Q30599785,Afang soup,,12,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q25055799,afghan-salad,Afghan salad,afghan salad,Canonical starter dish entry for Afghan salad. Origin: Afghanistan. Seeded from Wikidata with an English Wikipedia sitelink.,cat-salads-aa3e870c,cui-wd-q383096,Q25055799,Afghan salad,,13,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q107358883,african-salad,African Salad,african salad,Canonical starter dish entry for African Salad. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,cat-salads-aa3e870c,cui-wd-q7033037,Q107358883,Abacha (food),,14,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q10725547,aggakaka,Äggakaka,aggakaka,Canonical starter dish entry for Äggakaka. Origin: Sweden. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q10725547,Äggakaka,,15,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3606603,agliata,Agliata,agliata,Canonical starter dish entry for Agliata. Associated cuisine: Italian cuisine. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q3606603,Agliata,,16,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q21210955,agnolini,Agnolini,agnolini,Canonical starter dish entry for Agnolini. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q21210955,Agnolini,,17,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q20051,agnolotti,agnolotti,agnolotti,Canonical starter dish entry for agnolotti. Associated cuisine: Italian cuisine. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q6661,Q20051,Agnolotti,,18,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q19949631,aguachile,Aguachile,aguachile,Canonical starter dish entry for Aguachile. Origin: Mexico. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q207965,Q19949631,Aguachile,,20,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q123441,ahle-wurst,Ahle Wurst,ahle wurst,Canonical starter dish entry for Ahle Wurst. Origin: Hesse. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q123441,Ahle Wurst,,21,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2827721,ahriche,Ahriche,ahriche,Canonical starter dish entry for Ahriche. Origin: Morocco. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1150262,Q2827721,Ahriche,,22,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4697660,airheads,AirHeads,airheads,Canonical starter dish entry for AirHeads. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q4697660,Airheads (candy),,23,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2828762,airwaves,Airwaves,airwaves,Canonical starter dish entry for Airwaves. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2828762,Airwaves (gum),,24,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q61360646,akhni,Akhni,akhni,Canonical starter dish entry for Akhni. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q61360646,Akhni,,25,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q24946983,akhuni,Akhuni,akhuni,Canonical starter dish entry for Akhuni. Associated cuisine: Thai cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q24946983,Akhuni,,26,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q11257037,akindo-sushiro,Akindo Sushiro,akindo sushiro,Canonical starter dish entry for Akindo Sushiro. Associated cuisine: Japanese cuisine. Origin: Japan. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q234138,Q11257037,Sushiro,,29,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4701369,akki-rotti,Akki rotti,akki rotti,Canonical starter dish entry for Akki rotti. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192087,Q4701369,Akki rotti,,30,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5662130,alaju,Alajú,alaju,Canonical starter dish entry for Alajú. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q622512,Q5662130,Alajú,,31,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q99654352,aland-pancake,Åland pancake,aland pancake,Canonical starter dish entry for Åland pancake. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pancakes-and-crepes-283edd96,,Q99654352,Åland pancake,,32,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q30011777,albap,albap,albap,Canonical starter dish entry for albap. Origin: Korea. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q647500,Q30011777,Albap,,33,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q110738684,alentejano-bread,Alentejano bread,alentejano bread,Canonical starter dish entry for Alentejano bread. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,cat-breads-and-loaves-c2814f9c,cui-wd-q180817,Q110738684,Pao Alentejano,,34,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q9601457,aletria,aletria,aletria,Canonical starter dish entry for aletria. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q9601457,Aletria,,35,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q96371762,aligue-fried-rice,Aligue fried rice,aligue fried rice,Canonical starter dish entry for Aligue fried rice. Seeded from Wikidata with an English Wikipedia sitelink.,cat-rice-dishes-e5a0eea5,,Q96371762,Aligue fried rice,,36,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q127433632,alivongvong,Alivongvong,alivongvong,Canonical starter dish entry for Alivongvong. Associated cuisine: Taiwanese cuisine. Origin: Taiwan Island. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q127433632,Alivongvong,,37,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q118901115,almond-chicken,almond chicken,almond chicken,Canonical starter dish entry for almond chicken. Associated cuisine: American Chinese cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q118901115,Almond chicken,,38,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q254807,alplermagronen,Älplermagronen,alplermagronen,Canonical starter dish entry for Älplermagronen. Associated cuisine: Swiss cuisine. Origin: Switzerland. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q254807,Älplermagronen,,39,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4737104,alu-potala-rasa,Alu Potala Rasa,alu potala rasa,Canonical starter dish entry for Alu Potala Rasa. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192087,Q4737104,Alu Potala Rasa,,40,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q133284186,aluek-trei-ngeat,Aluek trei ngeat,aluek trei ngeat,Canonical starter dish entry for Aluek trei ngeat. Origin: Cambodia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q139430,Q133284186,Aluek trei ngeat,,41,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4739207,amala,Amala,amala,Canonical starter dish entry for Amala. Associated cuisine: Yoruba cuisine. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q7033037,Q4739207,Amala (food),,42,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q997633,amatriciana-sauce,amatriciana sauce,amatriciana sauce,Canonical starter dish entry for amatriciana sauce. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,cat-sauces-and-condiments-10f97308,cui-wd-q192786,Q997633,Amatriciana sauce,,43,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q9611817,ameijoas-a-bulhao-pato,Amêijoas à Bulhão Pato,ameijoas a bulhao pato,Canonical starter dish entry for Amêijoas à Bulhão Pato. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q9611817,Amêijoas à Bulhão Pato,,44,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q30890348,amich,Amich,amich,Canonical starter dish entry for Amich. Origin: Armenia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q684343,Q30890348,Amich,,45,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q107489664,amiwo,Amiwô,amiwo,Canonical starter dish entry for Amiwô. Origin: Benin. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q107489664,Amiwo,,46,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2286933,amsterdam-ossenworst,Amsterdam ossenworst,amsterdam ossenworst,Canonical starter dish entry for Amsterdam ossenworst. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2286933,Ossenworst,,47,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q481774,amuse-bouche,amuse-bouche,amuse bouche,Canonical starter dish entry for amuse-bouche. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q6661,Q481774,Amuse-bouche,,48,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4754282,andes-chocolate-mints,Andes Chocolate Mints,andes chocolate mints,Canonical starter dish entry for Andes Chocolate Mints. Seeded from Wikidata with an English Wikipedia sitelink.,cat-confections-and-sweets-33dd665f,,Q4754282,Andes chocolate mints,,49,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2849577,angels-on-horseback,angels on horseback,angels on horseback,Canonical starter dish entry for angels on horseback. Associated cuisine: English cuisine. Origin: England. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2849577,Angels on horseback,,50,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16301690,angus-burger,Angus burger,angus burger,Canonical starter dish entry for Angus burger. Seeded from Wikidata with an English Wikipedia sitelink.,cat-burgers-09c6dfae,,Q16301690,Angus burger,,51,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q137690873,anishi,Anishi,anishi,Canonical starter dish entry for Anishi. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q137690873,Anishi,,52,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6821745,ansungtangmyun,Ansungtangmyun,ansungtangmyun,Canonical starter dish entry for Ansungtangmyun. Origin: South Korea. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q647500,Q6821745,Ansungtangmyun,,53,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q864174,ants-climbing-a-tree,ants climbing a tree,ants climbing a tree,Canonical starter dish entry for ants climbing a tree. Seeded from Wikidata with an English Wikipedia sitelink.,cat-noodle-dishes-f57723d0,,Q864174,Ants climbing a tree,,54,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q25064159,apfelkuchle,Apfelküchle,apfelkuchle,Canonical starter dish entry for Apfelküchle. Origin: Germany. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q47629,Q25064159,Apfelküchle,,55,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q85742197,apio,Apio,apio,Canonical starter dish entry for Apio. Associated cuisine: Sephardic Jewish cuisine. Origin: Balkans. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q85742197,Apio (appetizer),,57,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q24839104,apple-bread,Apple Bread,apple bread,Canonical starter dish entry for Apple Bread. Associated cuisine: Taiwanese cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,cat-breads-and-loaves-c2814f9c,,Q24839104,Apple bread,,58,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q111913468,apple-crumble,apple crumble,apple crumble,Canonical starter dish entry for apple crumble. Origin: United Kingdom. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q918277,Q111913468,Apple crumble,,59,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4782215,apteekin-salmiakki,Apteekin salmiakki,apteekin salmiakki,Canonical starter dish entry for Apteekin salmiakki. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q4782215,Apteekin Salmiakki,,60,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q123256158,areias,Areias,areias,Canonical starter dish entry for Areias. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q123256158,Areias (Portuguese food),,61,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q11113287,arem-arem,Arem-Arem,arem arem,Canonical starter dish entry for Arem-Arem. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q11113287,Arem-arem,,62,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q642702,arepa,arepa,arepa,Canonical starter dish entry for arepa. Associated cuisine: Colombian cuisine. Origin: Colombia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q909057,Q642702,Arepa,,63,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q135319281,arganak,Arganak,arganak,Canonical starter dish entry for Arganak. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q135319281,Arganak,,67,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q12808559,arnavut-cigeri,Arnavut ciğeri,arnavut cigeri,Canonical starter dish entry for Arnavut ciğeri. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q654493,Q12808559,Arnavut ciğeri,,68,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q100258740,arook,Arook,arook,Canonical starter dish entry for Arook. Origin: Iraq. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1036498,Q100258740,Arook,,69,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3462362,arros-a-banda,Arròs a banda,arros a banda,Canonical starter dish entry for Arròs a banda. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q3462362,Arròs a banda,,70,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q703832,arroz-de-marisco,arroz de marisco,arroz de marisco,Canonical starter dish entry for arroz de marisco. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q703832,Arroz de marisco,,71,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q19872588,arroz-negro,Arroz negro,arroz negro,Canonical starter dish entry for Arroz negro. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q19872588,Arroz negro (Mexican cuisine),,72,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4796545,arsik,Arsik,arsik,Canonical starter dish entry for Arsik. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q4796545,Arsik,,73,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q720254,asado,asado,asado,Canonical starter dish entry for asado. Associated cuisine: Argentine cuisine. Origin: Argentina. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q579500,Q720254,Asado,,74,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4803469,asam-pedas,asam pedas,asam pedas,Canonical starter dish entry for asam pedas. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q4803469,Asam pedas,,75,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q122999857,asaro,Asaro,asaro,Canonical starter dish entry for Asaro. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q7033037,Q122999857,Asaro (food),,76,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q137217603,ashoka-halwa,Ashoka Halwa,ashoka halwa,Canonical starter dish entry for Ashoka Halwa. Associated cuisine: Tamil cuisine. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192087,Q137217603,Ashoka Halwa,,78,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2984652,asida,Asida,asida,Canonical starter dish entry for Asida. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2984652,Asida,,79,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q837480,aspic,aspic,aspic,Canonical starter dish entry for aspic. Associated cuisine: Belarusian cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q837480,Aspic,,80,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q136922,asure,aşure,asure,Canonical starter dish entry for aşure. Origin: ancient Near East. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q136922,Ashure,,87,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q30592390,atama-soup,Atama soup,atama soup,Canonical starter dish entry for Atama soup. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,cat-soups-58c2caa7,cui-wd-q7033037,Q30592390,Atama soup,,88,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q951525,avial,Avial,avial,Canonical starter dish entry for Avial. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192087,Q951525,Avial,,89,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16836245,ayam-goreng,Ayam goreng,ayam goreng,Canonical starter dish entry for Ayam goreng. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q16836245,Ayam goreng,,90,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q17998502,ayam-goreng-kalasan,ayam goreng Kalasan,ayam goreng kalasan,Canonical starter dish entry for ayam goreng Kalasan. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q17998502,Ayam goreng kalasan,,91,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q85744456,ayam-kodok,Ayam kodok,ayam kodok,Canonical starter dish entry for Ayam kodok. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q85744456,Ayam kodok,,92,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q28163731,ayam-masak-kicap,Ayam masak kicap,ayam masak kicap,Canonical starter dish entry for Ayam masak kicap. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q28163731,Ayam kecap,,93,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q65210405,ayam-panggang,Ayam panggang,ayam panggang,Canonical starter dish entry for Ayam panggang. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q65210405,Ayam panggang,,94,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q7309235,ayam-pansuh,Ayam pansuh,ayam pansuh,Canonical starter dish entry for Ayam pansuh. Origin: Malaysia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q772247,Q7309235,Ayam pansuh,,95,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2428787,ayam-taliwang,ayam Taliwang,ayam taliwang,Canonical starter dish entry for ayam Taliwang. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q2428787,Ayam Taliwang,,96,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q192892,ayran,ayran,ayran,Canonical starter dish entry for ayran. Associated cuisine: Balkan cuisine. Origin: Iran. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q9943666,Q192892,Ayran,,97,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4833788,b-c-roll,B.C. roll,b c roll,Canonical starter dish entry for B.C. roll. Origin: Canada. Seeded from Wikidata with an English Wikipedia sitelink.,cat-wraps-and-rolls-dd6f3471,cui-wd-q1324207,Q4833788,B.C. roll,,101,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q17032101,baba,Baba,baba,Canonical starter dish entry for Baba. Origin: Yunnan. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q17032101,Baba (bread),,102,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q84564532,baba-de-camelo,Baba de camelo,baba de camelo,Canonical starter dish entry for Baba de camelo. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q84564532,Baba de camelo,,103,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q43768843,babarsa,Babarsa,babarsa,Canonical starter dish entry for Babarsa. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q43768843,Babarsa,,104,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q65117391,babbouche,Babbouche,babbouche,Canonical starter dish entry for Babbouche. Associated cuisine: Moroccan cuisine. Origin: Morocco. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1150262,Q65117391,Babbouche,,105,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q113291374,babelutte,babelutte,babelutte,Canonical starter dish entry for babelutte. Origin: Belgium. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-belgian-f69a2115,Q113291374,Babelutte,,106,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q28163754,babi-kecap,babi kecap,babi kecap,Canonical starter dish entry for babi kecap. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q28163754,Babi kecap,,107,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q119828752,babka,babka,babka,Canonical starter dish entry for babka. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q119828752,Babka,,108,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4838117,babute,Babute,babute,Canonical starter dish entry for Babute. Origin: Democratic Republic of the Congo. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q4838117,Babute,,109,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2878129,bacalao-al-ajoarriero,Bacalao al ajoarriero,bacalao al ajoarriero,Canonical starter dish entry for Bacalao al ajoarriero. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q622512,Q2878129,Bacalao al ajoarriero,,110,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q541392,bacalhau-a-bras,Bacalhau à Brás,bacalhau a bras,Canonical starter dish entry for Bacalhau à Brás. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q541392,Bacalhau à Brás,,111,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4838584,bacalhau-a-gomes-de-sa,Bacalhau à Gomes de Sá,bacalhau a gomes de sa,Canonical starter dish entry for Bacalhau à Gomes de Sá. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q4838584,Bacalhau à Gomes de Sá,,112,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16496019,bacalhau-a-narcisa,Bacalhau à Narcisa,bacalhau a narcisa,Canonical starter dish entry for Bacalhau à Narcisa. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q16496019,Bacalhau à Narcisa,,113,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4838586,bacalhau-a-ze-do-pipo,Bacalhau à Zé do Pipo,bacalhau a ze do pipo,Canonical starter dish entry for Bacalhau à Zé do Pipo. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q4838586,Bacalhau à Zé do Pipo,,114,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4838579,bacalhau-com-natas,Bacalhau com natas,bacalhau com natas,Canonical starter dish entry for Bacalhau com natas. Associated cuisine: Portuguese cuisine. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q180817,Q4838579,Bacalhau com natas,,115,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q63228690,baccala-mantecato,baccalà mantecato,baccala mantecato,Canonical starter dish entry for baccalà mantecato. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q63228690,Baccalà mantecato,,116,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3632533,baci-di-dama,baci di dama,baci di dama,Canonical starter dish entry for baci di dama. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q3632533,Baci di dama,,117,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q389574,backhendl,Backhendl,backhendl,Canonical starter dish entry for Backhendl. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q389574,Backhendl,,118,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1093790,bacon-explosion,Bacon Explosion,bacon explosion,Canonical starter dish entry for Bacon Explosion. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-american-60d23958,Q1093790,Bacon Explosion,,119,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4841448,bagara-khana,Bagara khana,bagara khana,Canonical starter dish entry for Bagara khana. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q4841448,Bagara khana,,120,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q111317807,bagharj,Bagharj,bagharj,Canonical starter dish entry for Bagharj. Associated cuisine: Armenian cuisine. Origin: Armenia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q684343,Q111317807,Bagharj,,121,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
