id,name,normalized_name,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title
fam-wd-q1066260,tomato soup,tomato soup,cat-soups-58c2caa7,,Q1066260,Tomato soup
fam-wd-q17164196,Tong bat lat,tong bat lat,,,Q17164196,Tang bu shuai
fam-wd-q4272202,tongseng,tongseng,,cui-wd-q787497,Q4272202,Tongseng
fam-wd-q1142841,tonkatsu,tonkatsu,,cui-wd-q234138,Q1142841,Tonkatsu
fam-wd-q7824331,Tootsie Pops,tootsie pops,,,Q7824331,Tootsie Pop
fam-wd-q7824333,Tootsie Roll,tootsie roll,cat-wraps-and-rolls-dd6f3471,,Q7824333,Tootsie Roll
fam-wd-q60738779,Top Ramen,top ramen,cat-noodle-dishes-f57723d0,,Q60738779,Top Ramen
fam-wd-q7825121,Toppo,toppo,,cui-wd-q234138,Q7825121,Toppo (food)
fam-wd-q13519276,Torcetti,torcetti,,cui-wd-q192786,Q13519276,Torcetti
fam-wd-q135313427,Torcik Wedlowski,torcik wedlowski,,cui-wd-q756020,Q135313427,Torcik Wedlowski
fam-wd-q7825801,torikatsu,torikatsu,,cui-wd-q234138,Q7825801,Chicken katsu
fam-wd-q12812242,torpedo dessert,torpedo dessert,,cui-wd-q654493,Q12812242,Cream tubes
fam-wd-q86674159,torta 900,torta 900,,cui-wd-q192786,Q86674159,Torta 900
fam-wd-q21210965,Torta delle rose,torta delle rose,,cui-wd-q192786,Q21210965,Torta delle rose
fam-wd-q3280441,tostada,tostada,,cui-wd-q207965,Q3280441,Tostada (tortilla)
fam-wd-q43372008,totché,totche,,,Q43372008,Totché
fam-wd-q1095315,toum,toum,,,Q1095315,Toum
fam-wd-q3535543,Tourte de blettes,tourte de blettes,,,Q3535543,Tourte de blettes
fam-wd-q2106483,Trachitol,trachitol,,,Q2106483,Trachitol
fam-wd-q16230436,Traditional Rice of Sri Lanka,traditional rice of sri lanka,cat-rice-dishes-e5a0eea5,,Q16230436,Traditional rice of Sri Lanka
fam-wd-q1760470,Tramezzino,tramezzino,,cui-wd-q192786,Q1760470,Tramezzino
fam-wd-q7841375,Trident,trident,,,Q7841375,Trident (gum)
fam-wd-q18943775,trileçe,trilece,,,Q18943775,Trileçe
fam-wd-q10384855,Tripas à moda do Porto,tripas a moda do porto,,cui-wd-q180817,Q10384855,Tripas à moda do Porto
fam-wd-q356690,tripes à la mode de Caen,tripes a la mode de caen,,cui-wd-q6661,Q356690,Tripes à la mode de Caen
fam-wd-q63527491,Trippa alla romana,trippa alla romana,,cui-wd-q192786,Q63527491,Trippa alla romana
fam-wd-q17023518,tsoureki,tsoureki,,cui-wd-q654493,Q17023518,Tsoureki
fam-wd-q1190475,tteokbokki,tteokbokki,,cui-wd-q647500,Q1190475,Tteokbokki
fam-wd-q962957,tulumba,tulumba,,cui-wd-q1346230,Q962957,Tulumba
fam-wd-q111381747,Tumact me tulez,tumact me tulez,,,Q111381747,Tumact me tulez
fam-wd-q2746599,tumpeng,tumpeng,,cui-wd-q787497,Q2746599,Tumpeng
fam-wd-q978397,tuna fish sandwich,tuna fish sandwich,cat-sandwiches-116c3e15,cui-american-60d23958,Q978397,Tuna fish sandwich
fam-wd-q1243795,Tuna pot,tuna pot,cat-seafood-dishes-67642233,,Q1243795,Tuna pot
fam-wd-q7852883,Tunde ke kabab,tunde ke kabab,,cui-wd-q192087,Q7852883,Tunde ke kabab
fam-wd-q7853461,Tuotuorou,tuotuorou,,,Q7853461,Tuotuorou
fam-wd-q182339,Turkish delight,turkish delight,,,Q182339,Turkish delight
fam-wd-q10969752,Turkish honey,turkish honey,,,Q10969752,Miodek turecki
fam-wd-q7855577,Turli Tava,turli tava,,,Q7855577,Turli tava
fam-wd-q159304,turrón,turron,,cui-wd-q622512,Q159304,Turrón
fam-wd-q12522818,tutug oncom rice,tutug oncom rice,cat-rice-dishes-e5a0eea5,,Q12522818,Tutug oncom
fam-wd-q25041417,Tuwo masara (corn meal),tuwo masara corn meal,,cui-wd-q7033037,Q25041417,Tuwon masara
fam-wd-q83603766,Tuwon shinkafa,tuwon shinkafa,,cui-wd-q7033037,Q83603766,Tuwon shinkafa
fam-wd-q3354371,Twist,twist,,,Q3354371,Twist (confectionery)
fam-wd-q667407,tyrkisk peber,tyrkisk peber,,,Q667407,Tyrkisk peber
fam-wd-q203886,tzimmes,tzimmes,,,Q203886,Tzimmes
fam-wd-q1435874,ugali,ugali,,,Q1435874,Ugali
fam-wd-q7307455,uih sepit,uih sepit,,cui-wd-q787497,Q7307455,Kue semprong
fam-wd-q113002647,Ukazi soup,ukazi soup,cat-soups-58c2caa7,cui-wd-q7033037,Q113002647,Ukazi soup
fam-wd-q17109441,Ukodo,ukodo,,cui-wd-q7033037,Q17109441,Ukodo
fam-wd-q112911886,Ukwa,ukwa,,cui-wd-q7033037,Q112911886,Ukwa (food)
fam-wd-q845376,ulmyeon,ulmyeon,cat-noodle-dishes-f57723d0,cui-wd-q647500,Q845376,Ulmyeon
fam-wd-q121920223,Ume suishō,ume suisho,,cui-wd-q234138,Q121920223,Ume suishō
fam-wd-q1352897,unadon,unadon,,cui-wd-q234138,Q1352897,Unadon
fam-wd-q7882754,Uncle Joe's Mint Balls,uncle joe s mint balls,,,Q7882754,Uncle Joe's Mint Balls
fam-wd-q2725826,Undhiyu,undhiyu,,cui-wd-q192087,Q2725826,Undhiyu
fam-wd-q5702275,unleavened bread,unleavened bread,cat-breads-and-loaves-c2814f9c,,Q5702275,Unleavened bread
fam-wd-q7897138,Unnakai,unnakai,,cui-wd-q192087,Q7897138,Unnakai
fam-wd-q10710162,Upplandskubb,upplandskubb,,,Q10710162,Upplandskubb
fam-wd-q4206002,urap,urap,,cui-wd-q787497,Q4206002,Urap
fam-wd-q3051726,Usban,usban,,,Q3051726,Usban
fam-wd-q17109463,Usi,usi,,cui-wd-q7033037,Q17109463,Usi (food)
fam-wd-q11622168,Usukawa Manju,usukawa manju,,cui-wd-q234138,Q11622168,Usukawa Manju
fam-wd-q136787113,vacherin glacé,vacherin glace,,,Q136787113,Vacherin glacé
fam-wd-q7908657,Vaho,vaho,,,Q7908657,Vaho
fam-wd-q7912524,Valomilk,valomilk,,,Q7912524,Valomilk
fam-wd-q7914788,Vangibath,vangibath,,cui-wd-q192087,Q7914788,Vangibath
fam-wd-q78210944,Västerbottensostpaj,vasterbottensostpaj,,,Q78210944,Västerbottensostpaj
fam-wd-q951361,Vatrushka,vatrushka,,cui-russian-0a46376e,Q951361,Vatrushka
fam-wd-q3555157,Veal Orloff,veal orloff,,cui-wd-q6661,Q3555157,Veal Orloff
fam-wd-q7919751,Venetian sauce,venetian sauce,cat-sauces-and-condiments-10f97308,,Q7919751,Venetian sauce
fam-wd-q107308168,Vepřo knedlo zelo,vepro knedlo zelo,,cui-wd-q871595,Q107308168,Vepřo knedlo zelo
fam-wd-q124060793,Verwurelter,verwurelter,,,Q124060793,Verwurelter
fam-wd-q11902383,Viennese nougat,viennese nougat,cat-confections-and-sweets-33dd665f,,Q11902383,Viennese nougat
fam-wd-q115766697,Vieta (dish),vieta dish,,,Q115766697,Vieta (dish)
fam-wd-q17104228,Vigorón,vigoron,,,Q17104228,Vigorón
fam-wd-q14907501,Vihreitä kuulia,vihreita kuulia,,,Q14907501,Vihreät kuulat
fam-wd-q2548949,vine leaf roll,vine leaf roll,cat-wraps-and-rolls-dd6f3471,cui-wd-q654493,Q2548949,Ntolmás
fam-wd-q15220576,Vinegret,vinegret,,cui-russian-0a46376e,Q15220576,Vinegret
fam-wd-q10391691,Virado,virado,,cui-wd-q614394,Q10391691,Virado
fam-wd-q1086747,Virgin boy egg,virgin boy egg,cat-egg-dishes-91225177,,Q1086747,Virgin boy egg
fam-wd-q3292757,Vori vori,vori vori,,,Q3292757,Vori vori
fam-wd-q1226651,wafer cookie,wafer cookie,cat-cookies-and-biscuits-55578132,cui-wd-q756020,Q1226651,Oblea
fam-wd-q375,waffle,waffle,cat-breakfast-dishes-7ff5de50,cui-wd-q6661,Q375,Waffle
fam-wd-q209464,Waldorf salad,waldorf salad,cat-salads-aa3e870c,cui-american-60d23958,Q209464,Waldorf salad
fam-wd-q135921159,Walleye sandwich,walleye sandwich,cat-sandwiches-116c3e15,,Q135921159,Walleye sandwich
fam-wd-q7969405,Warheads,warheads,,,Q7969405,Warheads (candy)
fam-wd-q65589417,warm goat cheese salad,warm goat cheese salad,cat-salads-aa3e870c,cui-wd-q6661,Q65589417,Chèvre chaud
fam-wd-q85814488,wasawasa,wasawasa,,,Q85814488,Wasawasa
fam-wd-q112339256,Water pie,water pie,cat-pies-and-pastries-eefde59e,,Q112339256,Water pie
fam-wd-q28455447,Watercress soup,watercress soup,cat-soups-58c2caa7,,Q28455447,Watercress soup
fam-wd-q7974369,watermelon steak,watermelon steak,,,Q7974369,Watermelon steak
fam-wd-q7975687,Wax lips,wax lips,,,Q7975687,Wax lips
fam-wd-q2553843,Weckewerk,weckewerk,,,Q2553843,Weckewerk
fam-wd-q16966417,wedding cabbage,wedding cabbage,,,Q16966417,Wedding cabbage
fam-wd-q55150793,Westfälisches Blindhuhn,westfalisches blindhuhn,,,Q55150793,Blindhuhn
fam-wd-q25220508,Whistle Pops,whistle pops,,,Q25220508,Whistle Pops
fam-wd-q7995577,White boiled shrimp,white boiled shrimp,cat-seafood-dishes-67642233,,Q7995577,White boiled shrimp
fam-wd-q104858815,White cake,white cake,cat-cakes-and-gateaux-d8e29f50,,Q104858815,White cake
fam-wd-q11338139,White Christmas,white christmas,,cui-wd-q783010,Q11338139,White Christmas (food)
fam-wd-q1812421,White Rabbit Creamy Candy,white rabbit creamy candy,cat-confections-and-sweets-33dd665f,,Q1812421,White Rabbit (candy)
fam-wd-q6497852,Wiener schnitzel,wiener schnitzel,cat-fried-dishes-and-fritters-31bc2558,cui-wd-q42029,Q6497852,Wiener schnitzel
fam-wd-q135921173,Wild rice pancake,wild rice pancake,cat-rice-dishes-e5a0eea5,,Q135921173,Wild rice pancake
fam-wd-q135927675,Wild rice salad,wild rice salad,cat-rice-dishes-e5a0eea5,cui-american-60d23958,Q135927675,Wild rice salad
fam-wd-q8026452,Winterfresh,winterfresh,,,Q8026452,Winterfresh
fam-wd-q705381,wolgwa-chae,wolgwa chae,,cui-wd-q647500,Q705381,Wolgwa-chae
fam-wd-q8031737,Wonder Bread,wonder bread,cat-breads-and-loaves-c2814f9c,cui-american-60d23958,Q8031737,Wonder Bread
fam-wd-q8038329,Wrigley's Spearmint,wrigley s spearmint,,cui-american-60d23958,Q8038329,Wrigley's Spearmint
fam-wd-q11108995,Xá Lợi Pagoda raids,xa loi pagoda raids,,,Q11108995,Xá Lợi Pagoda raids
fam-wd-q10394334,Xerém,xerem,,cui-wd-q180817,Q10394334,Xarém
fam-wd-q702662,xiaolongbao,xiaolongbao,,,Q702662,Xiaolongbao
fam-wd-q25105527,Xidoufen,xidoufen,,,Q25105527,Xidoufen
fam-wd-q113455543,Xis,xis,,cui-wd-q614394,Q113455543,Xis (sandwich)
fam-wd-q3027539,Xuixo,xuixo,,cui-wd-q622512,Q3027539,Xuixo
fam-wd-q705123,yaksik,yaksik,,cui-wd-q647500,Q705123,Yaksik
fam-wd-q113070599,Yam pepper soup,yam pepper soup,cat-soups-58c2caa7,,Q113070599,Yam pepper soup
fam-wd-q107292775,Yaroa,yaroa,,,Q107292775,Yaroa
fam-wd-q6027777,yayla çorbası,yayla corbas,,cui-wd-q654493,Q6027777,Yayla çorbası
fam-wd-q17048447,Yellow rice,yellow rice,cat-rice-dishes-e5a0eea5,,Q17048447,Yellow rice
fam-wd-q138304105,Yen Thongba,yen thongba,,,Q138304105,Yen thongba
fam-wd-q8053692,Yin Yang fish,yin yang fish,cat-seafood-dishes-67642233,,Q8053692,Yin Yang fish
fam-wd-q860170,yin yang fried rice,yin yang fried rice,cat-rice-dishes-e5a0eea5,,Q860170,Yin yang fried rice
fam-wd-q11484234,yūan-yaki,yuan yaki,,,Q11484234,Yūan-yaki
fam-wd-q136701,zabaione,zabaione,,cui-wd-q192786,Q136701,Zabaione
fam-wd-q39069945,Zabala,zabala,,,Q39069945,Zabala (candy)
fam-wd-q2902532,Zagorski štrukli,zagorski strukli,,,Q2902532,Zagorski štrukli
fam-wd-q8066663,zarda,zarda,,cui-wd-q192087,Q8066663,Zarda (food)
fam-wd-q12106077,Zatiruha,zatiruha,,,Q12106077,Zatiruha
fam-wd-q3382504,Zeeuws spek,zeeuws spek,,,Q3382504,Zeeuws spek
fam-wd-q4024125,Zelten,zelten,,cui-wd-q192786,Q4024125,Zelten
fam-wd-q16934667,Zeroa,zeroa,,,Q16934667,Zeroa
fam-wd-q5684811,zeytoon parvardeh,zeytoon parvardeh,,cui-wd-q9943666,Q5684811,Zeytoon parvardeh
fam-wd-q264558,Žganci,zganci,,,Q264558,Žganci
fam-wd-q13632478,Zhimazao,zhimazao,,,Q13632478,Kaikouxiao
fam-wd-q131852182,Zlijevka,zlijevka,,,Q131852182,Zlevanka
fam-wd-q2625025,Zosui,zosui,,cui-wd-q234138,Q2625025,Zosui
fam-wd-q8074657,Zours,zours,,cui-american-60d23958,Q8074657,Zours
fam-wd-q124744092,zozulia,zozulia,,cui-wd-q1503789,Q124744092,Zozulia (food)
fam-wd-q227658,Zuccotto,zuccotto,,cui-wd-q192786,Q227658,Zuccotto
fam-wd-q16247075,zupa ogórkowa,zupa ogorkowa,,cui-wd-q756020,Q16247075,Cucumber soup
fam-wd-q248460,Zürcher Geschnetzeltes,zurcher geschnetzeltes,,,Q248460,Zürcher Geschnetzeltes
fam-bread-9a677c44,Bread,bread,cat-sandwiches-116c3e15,,,Bread
fam-submarine-sandwich-5ea61a55,Submarine sandwich,submarine sandwich,cat-sandwiches-116c3e15,,,Submarine sandwich
fam-open-faced-sandwich-3a9301e2,Open-faced sandwich,open faced sandwich,cat-sandwiches-116c3e15,,,Open-faced sandwich
fam-pocket-sandwich-b5b1a0bd,Pocket sandwich,pocket sandwich,cat-sandwiches-116c3e15,,,Pocket sandwich
fam-eggs-benedict-1ff8b422,Eggs Benedict,eggs benedict,cat-sandwiches-116c3e15,,,Eggs Benedict
fam-hot-dog-variations-76dcdf87,Hot dog variations,hot dog variations,cat-sandwiches-116c3e15,,,Hot dog variations
fam-sandwich-bread-85ee8a27,Sandwich bread,sandwich bread,cat-sandwiches-116c3e15,,,Sandwich bread
fam-soup-and-sandwich-52904de2,Soup and sandwich,soup and sandwich,cat-sandwiches-116c3e15,,,Soup and sandwich
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,Regional cuisines of medieval Europe,regional cuisines of medieval europe,cat-pasta-dishes-18ec3e4d,,,Regional cuisines of medieval Europe
fam-italian-wine-8135bfbd,Italian wine,italian wine,cat-pasta-dishes-18ec3e4d,,,Italian wine
fam-beer-in-italy-8743579c,Beer in Italy,beer in italy,cat-pasta-dishes-18ec3e4d,,,Beer in Italy
fam-osteria-705f7b4b,Osteria,osteria,cat-pasta-dishes-18ec3e4d,,,Osteria
fam-trattoria-35c8bed9,Trattoria,trattoria,cat-pasta-dishes-18ec3e4d,,,Trattoria
fam-enoteca-96a49565,Enoteca,enoteca,cat-pasta-dishes-18ec3e4d,,,Enoteca
fam-sagra-festival-7d09c078,Sagra (festival),sagra festival,cat-pasta-dishes-18ec3e4d,,,Sagra (festival)
fam-italian-meal-structure-18f6c0fd,Italian meal structure,italian meal structure,cat-pasta-dishes-18ec3e4d,,,Italian meal structure
fam-banmian-89ef2ecd,Banmian,banmian,cat-noodle-dishes-f57723d0,,,Banmian
fam-beef-noodle-soup-4dcd1b76,Beef noodle soup,beef noodle soup,cat-noodle-dishes-f57723d0,,,Beef noodle soup
fam-cart-noodle-68dca97c,Cart noodle,cart noodle,cat-noodle-dishes-f57723d0,,,Cart noodle
fam-chongqing-noodles-22010713,Chongqing noodles,chongqing noodles,cat-noodle-dishes-f57723d0,,,Chongqing noodles
fam-kuanfen-noodles-b76d80e5,Kuanfen noodles,kuanfen noodles,cat-noodle-dishes-f57723d0,,,Kuanfen noodles
fam-dan-zai-noodles-ca2e9b85,Dan zai noodles,dan zai noodles,cat-noodle-dishes-f57723d0,,,Dan zai noodles
fam-dandan-noodles-1697cf2d,Dandan noodles,dandan noodles,cat-noodle-dishes-f57723d0,,,Dandan noodles
fam-hokkien-mee-2e6d199a,Hokkien mee,hokkien mee,cat-noodle-dishes-f57723d0,,,Hokkien mee
fam-hot-and-sour-noodles-ec5fccc5,Hot and sour noodles,hot and sour noodles,cat-noodle-dishes-f57723d0,,,Hot and sour noodles
fam-hot-dry-noodles-4344c226,Hot dry noodles,hot dry noodles,cat-noodle-dishes-f57723d0,,,Hot dry noodles
fam-hui-mian-796b70f6,Hui mian,hui mian,cat-noodle-dishes-f57723d0,,,Hui mian
fam-jiangshui-noodles-8e3aa880,Jiangshui noodles,jiangshui noodles,cat-noodle-dishes-f57723d0,,,Jiangshui noodles
fam-lanzhou-beef-noodle-soup-668c941c,Lanzhou beef noodle soup,lanzhou beef noodle soup,cat-noodle-dishes-f57723d0,,,Lanzhou beef noodle soup
fam-liangpi-6f660477,Liangpi,liangpi,cat-noodle-dishes-f57723d0,,,Liangpi
fam-luosifen-73f10469,Luosifen,luosifen,cat-noodle-dishes-f57723d0,,,Luosifen
fam-mee-pok-f55a6d9a,Mee pok,mee pok,cat-noodle-dishes-f57723d0,,,Mee pok
fam-millinge-3b66325a,Millinge,millinge,cat-noodle-dishes-f57723d0,,,Millinge
fam-misua-5bd394ac,Misua,misua,cat-noodle-dishes-f57723d0,,,Misua
fam-noodles-with-tomato-egg-sauce-c9b214fc,Noodles with tomato egg sauce,noodles with tomato egg sauce,cat-noodle-dishes-f57723d0,,,Noodles with tomato egg sauce
fam-satay-bee-hoon-2b13daee,Satay bee hoon,satay bee hoon,cat-noodle-dishes-f57723d0,,,Satay bee hoon
fam-shanghai-fried-noodles-54307b4e,Shanghai fried noodles,shanghai fried noodles,cat-noodle-dishes-f57723d0,,,Shanghai fried noodles
fam-suan-la-fen-6bb3c793,Suan la fen,suan la fen,cat-noodle-dishes-f57723d0,,,Suan la fen
fam-wonton-noodles-4872c2ba,Wonton noodles,wonton noodles,cat-noodle-dishes-f57723d0,,,Wonton noodles
fam-yuntunmian-b8050086,Yuntunmian,yuntunmian,cat-noodle-dishes-f57723d0,,,Yuntunmian
fam-zhajiangmian-1bb244b2,Zhajiangmian,zhajiangmian,cat-noodle-dishes-f57723d0,,,Zhajiangmian
fam-beef-chow-fun-f771c626,Beef chow fun,beef chow fun,cat-noodle-dishes-f57723d0,,,Beef chow fun
fam-hiyashi-chuka-854c6ffe,Hiyashi chūka,hiyashi chuka,cat-noodle-dishes-f57723d0,,,Hiyashi chūka
fam-hoto-ebad0744,Hōtō,hoto,cat-noodle-dishes-f57723d0,,,Hōtō
fam-tsukemen-9f7293c7,Tsukemen,tsukemen,cat-noodle-dishes-f57723d0,,,Tsukemen
fam-sara-udon-58e4fd32,Sara udon,sara udon,cat-noodle-dishes-f57723d0,,,Sara udon
fam-tensoba-7e3659f3,Tensoba,tensoba,cat-noodle-dishes-f57723d0,,,Tensoba
fam-toshikoshi-soba-70e1c16e,Toshikoshi soba,toshikoshi soba,cat-noodle-dishes-f57723d0,,,Toshikoshi soba
fam-somen-9f223db6,Sōmen,somen,cat-noodle-dishes-f57723d0,,,Sōmen
fam-udon-3611d9f6,Udon,udon,cat-noodle-dishes-f57723d0,,,Udon
fam-yaki-udon-1c423a9d,Yaki udon,yaki udon,cat-noodle-dishes-f57723d0,,,Yaki udon
fam-yakisoba-b94c7fcd,Yakisoba,yakisoba,cat-noodle-dishes-f57723d0,,,Yakisoba
fam-otaru-ankake-yakisoba-b0790673,Otaru Ankake Yakisoba,otaru ankake yakisoba,cat-noodle-dishes-f57723d0,,,Otaru Ankake Yakisoba
fam-janchi-guksu-bef84fe7,Janchi guksu,janchi guksu,cat-noodle-dishes-f57723d0,,,Janchi guksu
fam-jatguksu-e1824712,Jatguksu,jatguksu,cat-noodle-dishes-f57723d0,,,Jatguksu
fam-jjamppong-17850d33,Jjamppong,jjamppong,cat-noodle-dishes-f57723d0,,,Jjamppong
fam-jjolmyeon-8fec4d44,Jjolmyeon,jjolmyeon,cat-noodle-dishes-f57723d0,,,Jjolmyeon
fam-kalguksu-6f228227,Kalguksu,kalguksu,cat-noodle-dishes-f57723d0,,,Kalguksu
fam-kongguksu-aa26cf67,Kongguksu,kongguksu,cat-noodle-dishes-f57723d0,,,Kongguksu
fam-makguksu-1d316c89,Makguksu,makguksu,cat-noodle-dishes-f57723d0,,,Makguksu
fam-milmyeon-98ed1e5c,Milmyeon,milmyeon,cat-noodle-dishes-f57723d0,,,Milmyeon
fam-naengmyeon-6eda9ef1,Naengmyeon,naengmyeon,cat-noodle-dishes-f57723d0,,,Naengmyeon
fam-tsuivan-54e1ddf7,Tsuivan,tsuivan,cat-noodle-dishes-f57723d0,,,Tsuivan
fam-cellophane-noodles-13530355,Cellophane noodles,cellophane noodles,cat-noodle-dishes-f57723d0,,,Cellophane noodles
fam-a-gei-8ff097d0,A-gei,a gei,cat-noodle-dishes-f57723d0,,,A-gei
fam-eel-noodles-86f4c300,Eel noodles,eel noodles,cat-noodle-dishes-f57723d0,,,Eel noodles
fam-nabeyaki-egg-noodles-b836412d,Nabeyaki egg noodles,nabeyaki egg noodles,cat-noodle-dishes-f57723d0,,,Nabeyaki egg noodles
fam-neritic-squid-rice-noodles-1c6803d2,Neritic squid rice noodles,neritic squid rice noodles,cat-noodle-dishes-f57723d0,,,Neritic squid rice noodles
fam-oyster-vermicelli-056b5546,Oyster vermicelli,oyster vermicelli,cat-noodle-dishes-f57723d0,,,Oyster vermicelli
fam-pumpkin-rice-vermicelli-fad7ec9e,Pumpkin rice vermicelli,pumpkin rice vermicelli,cat-noodle-dishes-f57723d0,,,Pumpkin rice vermicelli
fam-taiwanese-beef-noodle-soup-a7b4d36f,Taiwanese beef noodle soup,taiwanese beef noodle soup,cat-noodle-dishes-f57723d0,,,Taiwanese beef noodle soup
fam-tshik-a-mi-4bbb29ec,Tshik-á-mī,tshik a mi,cat-noodle-dishes-f57723d0,,,Tshik-á-mī
fam-guthuk-5785a5ee,Guthuk,guthuk,cat-noodle-dishes-f57723d0,,,Guthuk
fam-laping-b6499cd6,Laping,laping,cat-noodle-dishes-f57723d0,,,Laping
fam-thenthuk-649c28b9,Thenthuk,thenthuk,cat-noodle-dishes-f57723d0,,,Thenthuk
fam-thukpa-ed1cffe3,Thukpa,thukpa,cat-noodle-dishes-f57723d0,,,Thukpa
fam-kat-kyi-kaik-7d04fffa,Kat kyi kaik,kat kyi kaik,cat-noodle-dishes-f57723d0,,,Kat kyi kaik
fam-kyay-oh-e0b37854,Kyay oh,kyay oh,cat-noodle-dishes-f57723d0,,,Kyay oh
fam-kya-zan-hinga-9201ce73,Kya zan hinga,kya zan hinga,cat-noodle-dishes-f57723d0,,,Kya zan hinga
fam-meeshay-2d12cd07,Meeshay,meeshay,cat-noodle-dishes-f57723d0,,,Meeshay
fam-mohinga-b6a4ff33,Mohinga,mohinga,cat-noodle-dishes-f57723d0,,,Mohinga
fam-mont-di-3526da91,Mont di,mont di,cat-noodle-dishes-f57723d0,,,Mont di
fam-nan-gyi-thohk-5f3f9ada,Nan gyi thohk,nan gyi thohk,cat-noodle-dishes-f57723d0,,,Nan gyi thohk
fam-ohn-no-khao-swe-87b1e41f,Ohn no khao swè,ohn no khao swe,cat-noodle-dishes-f57723d0,,,Ohn no khao swè
fam-sigyet-khauk-swe-904818fa,Sigyet khauk swè,sigyet khauk swe,cat-noodle-dishes-f57723d0,,,Sigyet khauk swè
fam-banh-kanh-e8487094,Banh kanh,banh kanh,cat-noodle-dishes-f57723d0,,,Banh kanh
fam-kuyteav-59245d18,Kuyteav,kuyteav,cat-noodle-dishes-f57723d0,,,Kuyteav
fam-batchoy-286d355a,Batchoy,batchoy,cat-noodle-dishes-f57723d0,,,Batchoy
fam-kinalas-eafa8d24,Kinalas,kinalas,cat-noodle-dishes-f57723d0,,,Kinalas
fam-lomi-45e6a888,Lomi,lomi,cat-noodle-dishes-f57723d0,,,Lomi
fam-mami-soup-24bc4c1f,Mami soup,mami soup,cat-noodle-dishes-f57723d0,,,Mami soup
fam-odong-2163a1e7,Odong,odong,cat-noodle-dishes-f57723d0,,,Odong
fam-pancit-canton-1d2ac036,Pancit canton,pancit canton,cat-noodle-dishes-f57723d0,,,Pancit canton
fam-pancit-choca-9e7e7448,Pancit choca,pancit choca,cat-noodle-dishes-f57723d0,,,Pancit choca
fam-pancit-bihon-c8b85750,Pancit bihon,pancit bihon,cat-noodle-dishes-f57723d0,,,Pancit bihon
fam-pancit-estacion-897b41c9,Pancit estacion,pancit estacion,cat-noodle-dishes-f57723d0,,,Pancit estacion
fam-pancit-luglug-4b57f7c5,Pancit luglug,pancit luglug,cat-noodle-dishes-f57723d0,,,Pancit luglug
fam-pancit-molo-4244a2ed,Pancit molo,pancit molo,cat-noodle-dishes-f57723d0,,,Pancit molo
fam-pancit-miki-83088799,Pancit miki,pancit miki,cat-noodle-dishes-f57723d0,,,Pancit miki
fam-pancit-palabok-c98ecef6,Pancit palabok,pancit palabok,cat-noodle-dishes-f57723d0,,,Pancit palabok
fam-sopa-de-fideo-fb30790c,Sopa de fideo,sopa de fideo,cat-noodle-dishes-f57723d0,,,Sopa de fideo
fam-bihun-goreng-237286ac,Bihun goreng,bihun goreng,cat-noodle-dishes-f57723d0,,,Bihun goreng
fam-char-kway-teow-56b0b7f1,Char kway teow,char kway teow,cat-noodle-dishes-f57723d0,,,Char kway teow
fam-kwetiau-ayam-9a743136,Kwetiau ayam,kwetiau ayam,cat-noodle-dishes-f57723d0,,,Kwetiau ayam
fam-kwetiau-goreng-a4f1c509,Kwetiau goreng,kwetiau goreng,cat-noodle-dishes-f57723d0,,,Kwetiau goreng
fam-beef-kway-teow-19237ecf,Beef kway teow,beef kway teow,cat-noodle-dishes-f57723d0,,,Beef kway teow
fam-laksa-cc9bca99,Laksa,laksa,cat-noodle-dishes-f57723d0,,,Laksa
fam-lakso-5d51fdea,Lakso,lakso,cat-noodle-dishes-f57723d0,,,Lakso
fam-mie-aceh-42b65b20,Mie aceh,mie aceh,cat-noodle-dishes-f57723d0,,,Mie aceh
fam-mie-bakso-b85d7ec5,Mie bakso,mie bakso,cat-noodle-dishes-f57723d0,,,Mie bakso
fam-mie-cakalang-9735a007,Mie cakalang,mie cakalang,cat-noodle-dishes-f57723d0,,,Mie cakalang
fam-mie-caluk-dc7f5251,Mie caluk,mie caluk,cat-noodle-dishes-f57723d0,,,Mie caluk
fam-mie-combor-9889bf49,Mie combor,mie combor,cat-noodle-dishes-f57723d0,,,Mie combor
fam-mie-gomak-a81fee7f,Mie gomak,mie gomak,cat-noodle-dishes-f57723d0,,,Mie gomak
fam-mie-goreng-cbaeed78,Mie goreng,mie goreng,cat-noodle-dishes-f57723d0,,,Mie goreng
fam-mie-ikan-8028a52f,Mie ikan,mie ikan,cat-noodle-dishes-f57723d0,,,Mie ikan
fam-mie-jawa-a62fab35,Mie jawa,mie jawa,cat-noodle-dishes-f57723d0,,,Mie jawa
fam-rujak-c7834094,Rujak,rujak,cat-noodle-dishes-f57723d0,,,Rujak
fam-curry-mee-a0fd0daf,Curry mee,curry mee,cat-noodle-dishes-f57723d0,,,Curry mee
fam-mie-kangkung-1a90c8fb,Mie kangkung,mie kangkung,cat-noodle-dishes-f57723d0,,,Mie kangkung
fam-mie-kering-88d2d70a,Mie kering,mie kering,cat-noodle-dishes-f57723d0,,,Mie kering
fam-mie-koclok-4e8f642f,Mie koclok,mie koclok,cat-noodle-dishes-f57723d0,,,Mie koclok
