entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
ingredient,ing-mealdb-274,whole oats,whole oats,en,src-foodon,false
ingredient,ing-mealdb-276,Saffron,saffron,en,src-mealdb,true
ingredient,ing-mealdb-277,Sage,sage,en,src-mealdb,true
ingredient,ing-mealdb-278,Sake,sake,en,src-mealdb,true
ingredient,ing-mealdb-280,Salsa,salsa,en,src-mealdb,true
ingredient,ing-mealdb-281,Salt,salt,en,src-mealdb,true
ingredient,ing-mealdb-282,Salted Butter,salted butter,en,src-mealdb,true
ingredient,ing-mealdb-283,Sausages,sausages,en,src-mealdb,true
ingredient,ing-mealdb-284,Sea Salt,sea salt,en,src-mealdb,true
ingredient,ing-mealdb-286,Self-raising Flour,self raising flour,en,src-mealdb,true
ingredient,ing-mealdb-287,Semi-skimmed Milk,semi skimmed milk,en,src-mealdb,true
ingredient,ing-mealdb-288,Sesame Seed,sesame seed,en,src-mealdb,true
ingredient,ing-mealdb-288,sesame,sesame,en,src-foodon,false
ingredient,ing-mealdb-289,Shallots,shallots,en,src-mealdb,true
ingredient,ing-mealdb-290,Shredded Mexican Cheese,shredded mexican cheese,en,src-mealdb,true
ingredient,ing-mealdb-291,Shredded Monterey Jack Cheese,shredded monterey jack cheese,en,src-mealdb,true
ingredient,ing-mealdb-292,Small Potatoes,small potatoes,en,src-mealdb,true
ingredient,ing-mealdb-293,Smoked Paprika,smoked paprika,en,src-mealdb,true
ingredient,ing-mealdb-294,Smoky Paprika,smoky paprika,en,src-mealdb,true
ingredient,ing-mealdb-295,Sour Cream,sour cream,en,src-mealdb,true
ingredient,ing-mealdb-296,Soy Sauce,soy sauce,en,src-mealdb,true
ingredient,ing-mealdb-297,Soya Milk,soya milk,en,src-mealdb,true
ingredient,ing-mealdb-298,Spaghetti,spaghetti,en,src-mealdb,true
ingredient,ing-mealdb-299,Spinach,spinach,en,src-mealdb,true
ingredient,ing-mealdb-301,Spring Onions,spring onions,en,src-mealdb,true
ingredient,ing-mealdb-302,Squash,squash,en,src-mealdb,true
ingredient,ing-mealdb-302,<http://purl.obolibrary.org/obo/NCBITaxon_3660>,http purl obolibrary org obo ncbitaxon 3660,en,src-foodon,false
ingredient,ing-mealdb-303,Stir-fry Vegetables,stir fry vegetables,en,src-mealdb,true
ingredient,ing-mealdb-304,Strawberries,strawberries,en,src-mealdb,true
ingredient,ing-mealdb-305,Sugar,sugar,en,src-mealdb,true
ingredient,ing-mealdb-306,Sultanas,sultanas,en,src-mealdb,true
ingredient,ing-mealdb-307,Sunflower Oil,sunflower oil,en,src-mealdb,true
ingredient,ing-mealdb-308,Tamarind Ball,tamarind ball,en,src-mealdb,true
ingredient,ing-mealdb-309,Tamarind Paste,tamarind paste,en,src-mealdb,true
ingredient,ing-mealdb-310,Thai Fish Sauce,thai fish sauce,en,src-mealdb,true
ingredient,ing-mealdb-311,Thai Green Curry Paste,thai green curry paste,en,src-mealdb,true
ingredient,ing-mealdb-312,Thai Red Curry Paste,thai red curry paste,en,src-mealdb,true
ingredient,ing-mealdb-313,Thyme,thyme,en,src-mealdb,true
ingredient,ing-mealdb-315,Tomato Ketchup,tomato ketchup,en,src-mealdb,true
ingredient,ing-mealdb-315,tomato catsup,tomato catsup,en,src-foodon,false
ingredient,ing-mealdb-316,Tomato Puree,tomato puree,en,src-mealdb,true
ingredient,ing-mealdb-317,Tomatoes,tomatoes,en,src-mealdb,true
ingredient,ing-mealdb-318,Toor Dal,toor dal,en,src-mealdb,true
ingredient,ing-mealdb-319,Tuna,tuna,en,src-mealdb,true
ingredient,ing-mealdb-319,thunnini,thunnini,en,src-foodon,false
ingredient,ing-mealdb-319,true tuna,true tuna,en,src-foodon,false
ingredient,ing-mealdb-320,Turmeric,turmeric,en,src-mealdb,true
ingredient,ing-mealdb-321,Turmeric Powder,turmeric powder,en,src-mealdb,true
ingredient,ing-mealdb-322,Turnips,turnips,en,src-mealdb,true
ingredient,ing-mealdb-323,Vanilla,vanilla,en,src-mealdb,true
ingredient,ing-mealdb-324,Vanilla Extract,vanilla extract,en,src-mealdb,true
ingredient,ing-mealdb-325,Veal,veal,en,src-mealdb,true
ingredient,ing-mealdb-326,Vegan Butter,vegan butter,en,src-mealdb,true
ingredient,ing-mealdb-327,Vegetable Oil,vegetable oil,en,src-mealdb,true
ingredient,ing-mealdb-328,Vegetable Stock,vegetable stock,en,src-mealdb,true
ingredient,ing-mealdb-329,Vegetable Stock Cube,vegetable stock cube,en,src-mealdb,true
ingredient,ing-mealdb-330,Vinaigrette Dressing,vinaigrette dressing,en,src-mealdb,true
ingredient,ing-mealdb-331,Vine Leaves,vine leaves,en,src-mealdb,true
ingredient,ing-mealdb-332,Vinegar,vinegar,en,src-mealdb,true
ingredient,ing-mealdb-333,Water,water,en,src-mealdb,true
ingredient,ing-mealdb-334,White Chocolate Chips,white chocolate chips,en,src-mealdb,true
ingredient,ing-mealdb-335,White Fish,white fish,en,src-mealdb,true
ingredient,ing-mealdb-336,White Fish Fillets,white fish fillets,en,src-mealdb,true
ingredient,ing-mealdb-337,White Vinegar,white vinegar,en,src-mealdb,true
ingredient,ing-mealdb-338,White Wine,white wine,en,src-mealdb,true
ingredient,ing-mealdb-339,Whole Milk,whole milk,en,src-mealdb,true
ingredient,ing-mealdb-340,Whole Wheat,whole wheat,en,src-mealdb,true
ingredient,ing-mealdb-341,Wholegrain Bread,wholegrain bread,en,src-mealdb,true
ingredient,ing-mealdb-342,Worcestershire Sauce,worcestershire sauce,en,src-mealdb,true
ingredient,ing-mealdb-343,Yogurt,yogurt,en,src-mealdb,true
ingredient,ing-mealdb-344,Zucchini,zucchini,en,src-mealdb,true
ingredient,ing-mealdb-345,Pretzels,pretzels,en,src-mealdb,true
ingredient,ing-mealdb-346,Cream Cheese,cream cheese,en,src-mealdb,true
ingredient,ing-mealdb-346,philadelphia cream cheese,philadelphia cream cheese,en,src-foodon,false
ingredient,ing-mealdb-347,Icing Sugar,icing sugar,en,src-mealdb,true
ingredient,ing-mealdb-348,Toffee Popcorn,toffee popcorn,en,src-mealdb,true
ingredient,ing-mealdb-349,Caramel,caramel,en,src-mealdb,true
ingredient,ing-mealdb-350,Caramel Sauce,caramel sauce,en,src-mealdb,true
ingredient,ing-mealdb-351,Tagliatelle,tagliatelle,en,src-mealdb,true
ingredient,ing-mealdb-352,Fettuccine,fettuccine,en,src-mealdb,true
ingredient,ing-mealdb-353,Clotted Cream,clotted cream,en,src-mealdb,true
ingredient,ing-mealdb-354,Corn Flour,corn flour,en,src-mealdb,true
ingredient,ing-mealdb-355,Mussels,mussels,en,src-mealdb,true
ingredient,ing-mealdb-356,Fideo,fideo,en,src-mealdb,true
ingredient,ing-mealdb-357,Monkfish,monkfish,en,src-mealdb,true
ingredient,ing-mealdb-357,<http://purl.obolibrary.org/obo/NCBITaxon_8072>,http purl obolibrary org obo ncbitaxon 8072,en,src-foodon,false
ingredient,ing-mealdb-358,Vermicelli Pasta,vermicelli pasta,en,src-mealdb,true
ingredient,ing-mealdb-359,Baby Squid,baby squid,en,src-mealdb,true
ingredient,ing-mealdb-360,Squid,squid,en,src-mealdb,true
ingredient,ing-mealdb-360,calamari@es,calamari es,en,src-foodon,false
ingredient,ing-mealdb-360,loliginidae,loliginidae,en,src-foodon,false
ingredient,ing-mealdb-361,Fish Stock,fish stock,en,src-mealdb,true
ingredient,ing-mealdb-362,Pilchards,pilchards,en,src-mealdb,true
ingredient,ing-mealdb-363,Black Olives,black olives,en,src-mealdb,true
ingredient,ing-mealdb-364,Onion,onion,en,src-mealdb,true
ingredient,ing-mealdb-364,bulb onion,bulb onion,en,src-foodon,false
ingredient,ing-mealdb-364,common onion,common onion,en,src-foodon,false
ingredient,ing-mealdb-364,<http://purl.obolibrary.org/obo/NCBITaxon_4679>,http purl obolibrary org obo ncbitaxon 4679,en,src-foodon,false
ingredient,ing-mealdb-365,Tomato,tomato,en,src-mealdb,true
ingredient,ing-mealdb-365,<http://purl.obolibrary.org/obo/NCBITaxon_4081>,http purl obolibrary org obo ncbitaxon 4081,en,src-foodon,false
ingredient,ing-mealdb-366,Duck,duck,en,src-mealdb,true
ingredient,ing-mealdb-366,anatidae,anatidae,en,src-foodon,false
ingredient,ing-mealdb-367,Duck Legs,duck legs,en,src-mealdb,true
ingredient,ing-mealdb-368,Chicken Stock Cube,chicken stock cube,en,src-mealdb,true
ingredient,ing-mealdb-369,Pappardelle Pasta,pappardelle pasta,en,src-mealdb,true
ingredient,ing-mealdb-370,Paccheri Pasta,paccheri pasta,en,src-mealdb,true
ingredient,ing-mealdb-371,Linguine Pasta,linguine pasta,en,src-mealdb,true
ingredient,ing-mealdb-373,Sugar Snap Peas,sugar snap peas,en,src-mealdb,true
ingredient,ing-mealdb-374,Crusty Bread,crusty bread,en,src-mealdb,true
ingredient,ing-mealdb-375,Fromage Frais,fromage frais,en,src-mealdb,true
ingredient,ing-mealdb-376,Clams,clams,en,src-mealdb,true
ingredient,ing-mealdb-377,Passata,passata,en,src-mealdb,true
ingredient,ing-mealdb-378,Rapeseed Oil,rapeseed oil,en,src-mealdb,true
ingredient,ing-mealdb-379,Stilton Cheese,stilton cheese,en,src-mealdb,true
ingredient,ing-mealdb-380,Lamb Leg,lamb leg,en,src-mealdb,true
ingredient,ing-mealdb-381,Lamb Shoulder,lamb shoulder,en,src-mealdb,true
ingredient,ing-mealdb-382,Apricot,apricot,en,src-mealdb,true
ingredient,ing-mealdb-382,<http://purl.obolibrary.org/obo/NCBITaxon_36596>,http purl obolibrary org obo ncbitaxon 36596,en,src-foodon,false
ingredient,ing-mealdb-383,Butternut Squash,butternut squash,en,src-mealdb,true
ingredient,ing-mealdb-384,Couscous,couscous,en,src-mealdb,true
ingredient,ing-mealdb-387,Minced Beef,minced beef,en,src-mealdb,true
ingredient,ing-mealdb-388,Turkey Mince,turkey mince,en,src-mealdb,true
ingredient,ing-mealdb-389,Barbeque Sauce,barbeque sauce,en,src-mealdb,true
ingredient,ing-mealdb-390,Sweetcorn,sweetcorn,en,src-mealdb,true
ingredient,ing-mealdb-391,Goose Fat,goose fat,en,src-mealdb,true
ingredient,ing-mealdb-392,Duck Fat,duck fat,en,src-mealdb,true
ingredient,ing-mealdb-393,Fennel,fennel,en,src-mealdb,true
ingredient,ing-mealdb-394,Red Wine Vinegar,red wine vinegar,en,src-mealdb,true
ingredient,ing-mealdb-395,Haricot Beans,haricot beans,en,src-mealdb,true
ingredient,ing-mealdb-396,Rosemary,rosemary,en,src-mealdb,true
ingredient,ing-mealdb-397,Butter Beans,butter beans,en,src-mealdb,true
ingredient,ing-mealdb-398,Pinto Beans,pinto beans,en,src-mealdb,true
ingredient,ing-mealdb-399,Tomato Sauce,tomato sauce,en,src-mealdb,true
ingredient,ing-mealdb-401,Mascarpone,mascarpone,en,src-mealdb,true
ingredient,ing-mealdb-402,Mozzarella,mozzarella,en,src-mealdb,true
ingredient,ing-mealdb-403,Ricotta,ricotta,en,src-mealdb,true
ingredient,ing-mealdb-405,Dried Apricots,dried apricots,en,src-mealdb,true
ingredient,ing-mealdb-406,Capers,capers,en,src-mealdb,true
ingredient,ing-mealdb-407,Banana,banana,en,src-mealdb,true
ingredient,ing-mealdb-407,<http://purl.obolibrary.org/obo/NCBITaxon_4640>,http purl obolibrary org obo ncbitaxon 4640,en,src-foodon,false
ingredient,ing-mealdb-408,Raspberries,raspberries,en,src-mealdb,true
ingredient,ing-mealdb-409,Blueberries,blueberries,en,src-mealdb,true
ingredient,ing-mealdb-410,Walnuts,walnuts,en,src-mealdb,true
ingredient,ing-mealdb-411,Pecan Nuts,pecan nuts,en,src-mealdb,true
ingredient,ing-mealdb-412,Maple Syrup,maple syrup,en,src-mealdb,true
ingredient,ing-mealdb-413,Light Brown Soft Sugar,light brown soft sugar,en,src-mealdb,true
ingredient,ing-mealdb-414,Dark Brown Soft Sugar,dark brown soft sugar,en,src-mealdb,true
ingredient,ing-mealdb-415,Dark Chocolate Chips,dark chocolate chips,en,src-mealdb,true
ingredient,ing-mealdb-416,Milk Chocolate,milk chocolate,en,src-mealdb,true
ingredient,ing-mealdb-417,Dark Chocolate,dark chocolate,en,src-mealdb,true
ingredient,ing-mealdb-418,Pumpkin,pumpkin,en,src-mealdb,true
ingredient,ing-mealdb-418,<http://purl.obolibrary.org/obo/FOODON_03411456>,http purl obolibrary org obo foodon 03411456,en,src-foodon,false
ingredient,ing-mealdb-419,Shortcrust Pastry,shortcrust pastry,en,src-mealdb,true
ingredient,ing-mealdb-420,Peanut Cookies,peanut cookies,en,src-mealdb,true
ingredient,ing-mealdb-421,Gelatine Leafs,gelatine leafs,en,src-mealdb,true
ingredient,ing-mealdb-422,Peanut Brittle,peanut brittle,en,src-mealdb,true
ingredient,ing-mealdb-423,Peaches,peaches,en,src-mealdb,true
ingredient,ing-mealdb-424,Yellow Pepper,yellow pepper,en,src-mealdb,true
ingredient,ing-mealdb-425,Green Pepper,green pepper,en,src-mealdb,true
ingredient,ing-mealdb-426,Courgettes,courgettes,en,src-mealdb,true
ingredient,ing-mealdb-427,Tinned Tomatos,tinned tomatos,en,src-mealdb,true
ingredient,ing-mealdb-428,Chestnuts,chestnuts,en,src-mealdb,true
ingredient,ing-mealdb-429,Wild Mushrooms,wild mushrooms,en,src-mealdb,true
ingredient,ing-mealdb-430,Truffle Oil,truffle oil,en,src-mealdb,true
ingredient,ing-mealdb-431,Paneer,paneer,en,src-mealdb,true
ingredient,ing-mealdb-431,ponir,ponir,en,src-foodon,false
ingredient,ing-mealdb-432,Naan Bread,naan bread,en,src-mealdb,true
ingredient,ing-mealdb-433,Lentils,lentils,en,src-mealdb,true
ingredient,ing-mealdb-434,Roasted Vegetables,roasted vegetables,en,src-mealdb,true
ingredient,ing-mealdb-435,Kidney Beans,kidney beans,en,src-mealdb,true
ingredient,ing-mealdb-436,Mixed Grain,mixed grain,en,src-mealdb,true
ingredient,ing-mealdb-437,Tahini,tahini,en,src-mealdb,true
ingredient,ing-mealdb-437,tahina,tahina,en,src-foodon,false
ingredient,ing-mealdb-438,Tortillas,tortillas,en,src-mealdb,true
ingredient,ing-mealdb-439,Udon Noodles,udon noodles,en,src-mealdb,true
ingredient,ing-mealdb-440,Cabbage,cabbage,en,src-mealdb,true
ingredient,ing-mealdb-441,Shiitake Mushrooms,shiitake mushrooms,en,src-mealdb,true
ingredient,ing-mealdb-442,Mirin,mirin,en,src-mealdb,true
ingredient,ing-mealdb-443,Sesame Seed Oil,sesame seed oil,en,src-mealdb,true
ingredient,ing-mealdb-444,Baguette,baguette,en,src-mealdb,true
ingredient,ing-mealdb-445,Vine Tomatoes,vine tomatoes,en,src-mealdb,true
ingredient,ing-mealdb-446,Suet,suet,en,src-mealdb,true
ingredient,ing-mealdb-447,Swede,swede,en,src-mealdb,true
ingredient,ing-mealdb-448,Ham,ham,en,src-mealdb,true
ingredient,ing-mealdb-449,Oysters,oysters,en,src-mealdb,true
ingredient,ing-mealdb-450,Stout,stout,en,src-mealdb,true
ingredient,ing-mealdb-451,Lard,lard,en,src-mealdb,true
ingredient,ing-mealdb-452,Lamb Kidney,lamb kidney,en,src-mealdb,true
ingredient,ing-mealdb-453,Beef Kidney,beef kidney,en,src-mealdb,true
ingredient,ing-mealdb-453,cow kidney,cow kidney,en,src-foodon,false
ingredient,ing-mealdb-454,Haddock,haddock,en,src-mealdb,true
ingredient,ing-mealdb-455,Smoked Haddock,smoked haddock,en,src-mealdb,true
ingredient,ing-mealdb-456,Brussels Sprouts,brussels sprouts,en,src-mealdb,true
ingredient,ing-mealdb-457,Raisins,raisins,en,src-mealdb,true
ingredient,ing-mealdb-458,Currants,currants,en,src-mealdb,true
ingredient,ing-mealdb-459,Custard,custard,en,src-mealdb,true
ingredient,ing-mealdb-460,Mixed Peel,mixed peel,en,src-mealdb,true
ingredient,ing-mealdb-461,Redcurrants,redcurrants,en,src-mealdb,true
ingredient,ing-mealdb-462,Blackberries,blackberries,en,src-mealdb,true
ingredient,ing-mealdb-463,Hazlenuts,hazlenuts,en,src-mealdb,true
ingredient,ing-mealdb-464,Braeburn Apples,braeburn apples,en,src-mealdb,true
ingredient,ing-mealdb-465,Red Food Colouring,red food colouring,en,src-mealdb,true
ingredient,ing-mealdb-466,Pink Food Colouring,pink food colouring,en,src-mealdb,true
ingredient,ing-mealdb-467,Blue Food Colouring,blue food colouring,en,src-mealdb,true
ingredient,ing-mealdb-468,Yellow Food Colouring,yellow food colouring,en,src-mealdb,true
ingredient,ing-mealdb-469,Apricot Jam,apricot jam,en,src-mealdb,true
ingredient,ing-mealdb-470,Marzipan,marzipan,en,src-mealdb,true
ingredient,ing-mealdb-471,Almonds,almonds,en,src-mealdb,true
ingredient,ing-mealdb-472,Black Pudding,black pudding,en,src-mealdb,true
ingredient,ing-mealdb-473,Baked Beans,baked beans,en,src-mealdb,true
ingredient,ing-mealdb-474,White Flour,white flour,en,src-mealdb,true
ingredient,ing-mealdb-475,Yeast,yeast,en,src-mealdb,true
ingredient,ing-mealdb-476,Fruit Mix,fruit mix,en,src-mealdb,true
ingredient,ing-mealdb-477,Dried Fruit,dried fruit,en,src-mealdb,true
ingredient,ing-mealdb-478,Cherry,cherry,en,src-mealdb,true
ingredient,ing-mealdb-478,<http://purl.obolibrary.org/obo/NCBITaxon_3754>,http purl obolibrary org obo ncbitaxon 3754,en,src-foodon,false
ingredient,ing-mealdb-479,Glace Cherry,glace cherry,en,src-mealdb,true
ingredient,ing-mealdb-480,Treacle,treacle,en,src-mealdb,true
ingredient,ing-mealdb-481,Oatmeal,oatmeal,en,src-mealdb,true
ingredient,ing-mealdb-482,Oats,oats,en,src-mealdb,true
ingredient,ing-mealdb-483,Egg,egg,en,src-mealdb,true
ingredient,ing-mealdb-484,Beef Shin,beef shin,en,src-mealdb,true
ingredient,ing-mealdb-485,Bouquet Garni,bouquet garni,en,src-mealdb,true
ingredient,ing-mealdb-486,Single Cream,single cream,en,src-mealdb,true
ingredient,ing-mealdb-487,Red Wine Jelly,red wine jelly,en,src-mealdb,true
ingredient,ing-mealdb-488,Apples,apples,en,src-mealdb,true
ingredient,ing-mealdb-489,Goats Cheese,goats cheese,en,src-mealdb,true
ingredient,ing-mealdb-490,Prosciutto,prosciutto,en,src-mealdb,true
ingredient,ing-mealdb-491,Unsalted Butter,unsalted butter,en,src-mealdb,true
ingredient,ing-mealdb-492,Brie,brie,en,src-mealdb,true
ingredient,ing-mealdb-493,Tarragon Leaves,tarragon leaves,en,src-mealdb,true
ingredient,ing-mealdb-494,Chives,chives,en,src-mealdb,true
ingredient,ing-mealdb-495,Pears,pears,en,src-mealdb,true
ingredient,ing-mealdb-496,White Chocolate,white chocolate,en,src-mealdb,true
ingredient,ing-mealdb-497,Star Anise,star anise,en,src-mealdb,true
ingredient,ing-mealdb-497,Chinese star anise,chinese star anise,en,src-foodon,false
ingredient,ing-mealdb-497,staranise,staranise,en,src-foodon,false
ingredient,ing-mealdb-498,Tiger Prawns,tiger prawns,en,src-mealdb,true
ingredient,ing-mealdb-499,Custard Powder,custard powder,en,src-mealdb,true
ingredient,ing-mealdb-500,Desiccated Coconut,desiccated coconut,en,src-mealdb,true
ingredient,ing-mealdb-501,Frozen Peas,frozen peas,en,src-mealdb,true
ingredient,ing-mealdb-502,Minced Pork,minced pork,en,src-mealdb,true
ingredient,ing-mealdb-503,Creamed Corn,creamed corn,en,src-mealdb,true
ingredient,ing-mealdb-504,Sun-Dried Tomatoes,sun dried tomatoes,en,src-mealdb,true
ingredient,ing-mealdb-505,Dijon Mustard,dijon mustard,en,src-mealdb,true
ingredient,ing-mealdb-506,Tabasco Sauce,tabasco sauce,en,src-mealdb,true
ingredient,ing-mealdb-507,Canola Oil,canola oil,en,src-mealdb,true
ingredient,ing-mealdb-508,Cod,cod,en,src-mealdb,true
ingredient,ing-mealdb-508,gadus spp.,gadus spp,en,src-foodon,false
ingredient,ing-mealdb-509,Salt Cod,salt cod,en,src-mealdb,true
ingredient,ing-mealdb-510,Ackee,ackee,en,src-mealdb,true
ingredient,ing-mealdb-511,Jerk,jerk,en,src-mealdb,true
ingredient,ing-mealdb-512,Ground Beef,ground beef,en,src-mealdb,true
ingredient,ing-mealdb-513,Baby Aubergine,baby aubergine,en,src-mealdb,true
ingredient,ing-mealdb-514,Paella Rice,paella rice,en,src-mealdb,true
ingredient,ing-mealdb-515,Scotch Bonnet,scotch bonnet,en,src-mealdb,true
ingredient,ing-mealdb-515,fairy ring champignon,fairy ring champignon,en,src-foodon,false
ingredient,ing-mealdb-515,fairy ring mushroom,fairy ring mushroom,en,src-foodon,false
ingredient,ing-mealdb-515,<http://purl.obolibrary.org/obo/NCBITaxon_181124>,http purl obolibrary org obo ncbitaxon 181124,en,src-foodon,false
ingredient,ing-mealdb-516,Oxtail,oxtail,en,src-mealdb,true
ingredient,ing-mealdb-517,Broad Beans,broad beans,en,src-mealdb,true
ingredient,ing-mealdb-518,Red Snapper,red snapper,en,src-mealdb,true
ingredient,ing-mealdb-519,Malt Vinegar,malt vinegar,en,src-mealdb,true
ingredient,ing-mealdb-520,Rice Vinegar,rice vinegar,en,src-mealdb,true
ingredient,ing-mealdb-521,Water Chestnut,water chestnut,en,src-mealdb,true
ingredient,ing-mealdb-521,Chinese water chestnut,chinese water chestnut,en,src-foodon,false
ingredient,ing-mealdb-521,<http://purl.obolibrary.org/obo/NCBITaxon_110284>,http purl obolibrary org obo ncbitaxon 110284,en,src-foodon,false
ingredient,ing-mealdb-522,Tofu,tofu,en,src-mealdb,true
ingredient,ing-mealdb-522,bean curd,bean curd,en,src-foodon,false
ingredient,ing-mealdb-523,Doubanjiang,doubanjiang,en,src-mealdb,true
ingredient,ing-mealdb-524,Fermented Black Beans,fermented black beans,en,src-mealdb,true
ingredient,ing-mealdb-525,Scallions,scallions,en,src-mealdb,true
ingredient,ing-mealdb-526,Sichuan Pepper,sichuan pepper,en,src-mealdb,true
ingredient,ing-mealdb-526,chinese prickly ash,chinese prickly ash,en,src-foodon,false
ingredient,ing-mealdb-526,mala pepper,mala pepper,en,src-foodon,false
ingredient,ing-mealdb-526,rattan pepper,rattan pepper,en,src-foodon,false
ingredient,ing-mealdb-527,Wonton Skin,wonton skin,en,src-mealdb,true
ingredient,ing-mealdb-528,Starch,starch,en,src-mealdb,true
ingredient,ing-mealdb-529,Rice wine,rice wine,en,src-mealdb,true
ingredient,ing-mealdb-530,Cooking wine,cooking wine,en,src-mealdb,true
ingredient,ing-mealdb-531,Duck Sauce,duck sauce,en,src-mealdb,true
ingredient,ing-mealdb-532,Gochujang,gochujang,en,src-mealdb,true
ingredient,ing-mealdb-533,Bean Sprouts,bean sprouts,en,src-mealdb,true
ingredient,ing-mealdb-534,Noodles,noodles,en,src-mealdb,true
ingredient,ing-mealdb-535,Wood Ear Mushrooms,wood ear mushrooms,en,src-mealdb,true
ingredient,ing-mealdb-536,Dark Rum,dark rum,en,src-mealdb,true
ingredient,ing-mealdb-537,Light Rum,light rum,en,src-mealdb,true
ingredient,ing-mealdb-538,Rum,rum,en,src-mealdb,true
ingredient,ing-mealdb-539,English Muffins,english muffins,en,src-mealdb,true
ingredient,ing-mealdb-540,Muffins,muffins,en,src-mealdb,true
ingredient,ing-mealdb-541,White Wine Vinegar,white wine vinegar,en,src-mealdb,true
ingredient,ing-mealdb-542,Smoked Salmon,smoked salmon,en,src-mealdb,true
